model_name_name,folder_name,image_name,belongs_to_niche,probability,reason,raw_response
mistralai/Pixtral-12B-2409,anal,sexyanneina_2027718_13329278.jpg,YES,0.9,The image depicts a person in a position and setting that is commonly associated with anal content.,"VERDICT: YES
PROBABILITY: 0.9
REASON: The image depicts a person in a position and setting that is commonly associated with anal content."
mistralai/Pixtral-12B-2409,anal,sexyanneina_2027718_13329279.jpg,YES,0.9,"The image depicts a sexual act involving the anus, which directly relates to the ""anal"" niche.","VERDICT: YES
PROBABILITY: 0.9
REASON: The image depicts a sexual act involving the anus, which directly relates to the ""anal"" niche."
mistralai/Pixtral-12B-2409,anal,sexydoll25_2003001_12926536.jpg,YES,0.9,"The image shows a person in a suggestive pose with a glittery bandage on their buttocks, which can be indirectly associated with the ""anal"" niche.","VERDICT: YES
PROBABILITY: 0.9
REASON: The image shows a person in a suggestive pose with a glittery bandage on their buttocks, which can be indirectly associated with the ""anal"" niche."
mistralai/Pixtral-12B-2409,bbw,Circe87_1981729_13287352.jpg,YES,0.9,"The image features a person with a plus-size physique, which is directly related to the BBW niche.","VERDICT: YES
PROBABILITY: 0.9
REASON: The image features a person with a plus-size physique, which is directly related to the BBW niche."
mistralai/Pixtral-12B-2409,bbw,Circe87_1981729_13287353.jpg,YES,0.9,"The image features a person with a plus-size physique, which is directly related to the BBW niche.","VERDICT: YES
PROBABILITY: 0.9
REASON: The image features a person with a plus-size physique, which is directly related to the BBW niche."
mistralai/Pixtral-12B-2409,bbw,Circe87_2052453_13350836.jpg,YES,0.9,"The image features a person with a larger body size, which is directly related to the ""bbw"" niche.","VERDICT: YES
PROBABILITY: 0.9
REASON: The image features a person with a larger body size, which is directly related to the ""bbw"" niche."
mistralai/Pixtral-12B-2409,bbw,Lesptilou_2021919_13323777.jpg,YES,0.9,"The image features a person who is plus-sized, which is directly related to the ""bbw"" niche.","VERDICT: YES
PROBABILITY: 0.9
REASON: The image features a person who is plus-sized, which is directly related to the ""bbw"" niche."
mistralai/Pixtral-12B-2409,bbw,Lesptilou_2021919_13323778.jpg,YES,0.9,"The image features a person with a body type that is consistent with the ""bbw"" niche.","VERDICT: YES
PROBABILITY: 0.9
REASON: The image features a person with a body type that is consistent with the ""bbw"" niche."
mistralai/Pixtral-12B-2409,bbw,Lesptilou_2021919_13323779.jpg,YES,0.9,"The image features a person with a body type that is commonly associated with the ""bbw"" niche.","VERDICT: YES
PROBABILITY: 0.9
REASON: The image features a person with a body type that is commonly associated with the ""bbw"" niche."
mistralai/Pixtral-12B-2409,bbw,SensualMinx_1975333_9994849.jpg,YES,0.8,"The image depicts a person from the back, and while the figure is partially obscured and blurred, the body type appears to be plus-sized, which is relevant to the ""bbw"" niche.","VERDICT: YES
PROBABILITY: 0.8
REASON: The image depicts a person from the back, and while the figure is partially obscured and blurred, the body type appears to be plus-sized, which is relevant to the ""bbw"" niche."
mistralai/Pixtral-12B-2409,bbw,SensualMinx_1986245_9601601.jpg,YES,0.9,The image features an individual with a body type that is commonly associated with the BBW (Big Beautiful Women) niche.,"VERDICT: YES
PROBABILITY: 0.9
REASON: The image features an individual with a body type that is commonly associated with the BBW (Big Beautiful Women) niche."
mistralai/Pixtral-12B-2409,bbw,SensualMinx_2024003_8382426.jpg,YES,0.9,"The image features a person with a body type that is commonly associated with the ""bbw"" (Big Beautiful Women) niche.","VERDICT: YES
PROBABILITY: 0.9
REASON: The image features a person with a body type that is commonly associated with the ""bbw"" (Big Beautiful Women) niche."
mistralai/Pixtral-12B-2409,bbw,curvygranny1972_1979030_12936468.jpg,YES,0.9,"The image features an individual who is plus-sized, which is directly related to the ""bbw"" niche.","VERDICT: YES
PROBABILITY: 0.9
REASON: The image features an individual who is plus-sized, which is directly related to the ""bbw"" niche."
mistralai/Pixtral-12B-2409,bbw,curvygranny1972_1979030_12977793.jpg,YES,0.9,"The image features a person whose body type is consistent with the ""bbw"" (Big Beautiful Woman) niche.","VERDICT: YES
PROBABILITY: 0.9
REASON: The image features a person whose body type is consistent with the ""bbw"" (Big Beautiful Woman) niche."
mistralai/Pixtral-12B-2409,bbw,curvygranny1972_1979030_13050787.jpg,YES,0.9,"The image features a person with a larger body size, which is directly related to the ""bbw"" niche.","VERDICT: YES
PROBABILITY: 0.9
REASON: The image features a person with a larger body size, which is directly related to the ""bbw"" niche."
mistralai/Pixtral-12B-2409,bbw,curvygranny1972_1979030_13051127.jpg,YES,0.9,"The image prominently features a person with a larger body size, which is directly related to the ""bbw"" niche.","VERDICT: YES
PROBABILITY: 0.9
REASON: The image prominently features a person with a larger body size, which is directly related to the ""bbw"" niche."
mistralai/Pixtral-12B-2409,bdsm,Cataleya_666_1987335_13292829.jpg,YES,0.9,"The image features a person in a suggestive pose surrounded by candles, wearing minimal clothing and a body harness, which are elements commonly associated with BDSM themes.","VERDICT: YES
PROBABILITY: 0.9
REASON: The image features a person in a suggestive pose surrounded by candles, wearing minimal clothing and a body harness, which are elements commonly associated with BDSM themes."
mistralai/Pixtral-12B-2409,bdsm,Cataleya_666_1987335_13292830.jpg,YES,0.9,"The image features a person in a dimly lit environment holding a lit candle, which is often associated with BDSM practices involving candle wax.","VERDICT: YES
PROBABILITY: 0.9
REASON: The image features a person in a dimly lit environment holding a lit candle, which is often associated with BDSM practices involving candle wax."
mistralai/Pixtral-12B-2409,bdsm,Cataleya_666_1987335_13292831.jpg,YES,0.9,"The image features a person in a submissive pose surrounded by candles, which is often associated with BDSM themes.","VERDICT: YES
PROBABILITY: 0.9
REASON: The image features a person in a submissive pose surrounded by candles, which is often associated with BDSM themes."
mistralai/Pixtral-12B-2409,bdsm,Luxiole_1976732_13282295.jpg,YES,0.9,The image features elements such as restraints and specific attire that are commonly associated with BDSM.,"VERDICT: YES
PROBABILITY: 0.9
REASON: The image features elements such as restraints and specific attire that are commonly associated with BDSM."
mistralai/Pixtral-12B-2409,bdsm,Luxiole_1976760_13282343.jpg,YES,0.9,The image shows a piercing that is commonly associated with BDSM practices and accessories.,"VERDICT: YES
PROBABILITY: 0.9
REASON: The image shows a piercing that is commonly associated with BDSM practices and accessories."
mistralai/Pixtral-12B-2409,bdsm,SpartixXx_2021923_13323784.jpg,YES,0.9,"The image features a person wearing a collar with a leash, which is a direct indicator of BDSM-related content.","VERDICT: YES
PROBABILITY: 0.9
REASON: The image features a person wearing a collar with a leash, which is a direct indicator of BDSM-related content."
mistralai/Pixtral-12B-2409,bdsm,SpartixXx_2021923_13323785.jpg,YES,0.9,"The image features a person wearing BDSM-related accessories such as a collar, leash, and studded bra, which are directly associated with the BDSM niche.","VERDICT: YES
PROBABILITY: 0.9
REASON: The image features a person wearing BDSM-related accessories such as a collar, leash, and studded bra, which are directly associated with the BDSM niche."
mistralai/Pixtral-12B-2409,bdsm,SpartixXx_2021923_13323786.jpg,YES,0.9,"The image features a person wearing a collar and holding a flogger, which are both common BDSM accessories.","VERDICT: YES
PROBABILITY: 0.9
REASON: The image features a person wearing a collar and holding a flogger, which are both common BDSM accessories."
mistralai/Pixtral-12B-2409,bdsm,maite4ever_2021247_13323316.jpg,YES,0.9,"The image features elements commonly associated with BDSM, such as a mask, harness, and chains.","VERDICT: YES
PROBABILITY: 0.9
REASON: The image features elements commonly associated with BDSM, such as a mask, harness, and chains."
mistralai/Pixtral-12B-2409,bdsm,maite4ever_2021258_13323327.jpg,YES,0.9,"The image contains a person wearing a chain and a collar, which are common accessories in the BDSM niche.","VERDICT: YES
PROBABILITY: 0.9
REASON: The image contains a person wearing a chain and a collar, which are common accessories in the BDSM niche."
mistralai/Pixtral-12B-2409,bdsm,maite4ever_2023431_12546096.jpg,YES,0.9,"The image features elements commonly associated with BDSM, such as restraints and specific attire.","VERDICT: YES
PROBABILITY: 0.9
REASON: The image features elements commonly associated with BDSM, such as restraints and specific attire."
mistralai/Pixtral-12B-2409,bdsm,maite4ever_2023431_12546099.jpg,YES,0.9,"The image depicts a person wearing bondage gear, including restraints and lingerie, which are directly related to the BDSM niche.","VERDICT: YES
PROBABILITY: 0.9
REASON: The image depicts a person wearing bondage gear, including restraints and lingerie, which are directly related to the BDSM niche."
mistralai/Pixtral-12B-2409,bdsm,maite4ever_2023431_12563456.jpg,YES,0.9,"The image features elements commonly associated with BDSM, such as leather attire, restraints, and a mask, indicating a strong connection to the niche.","VERDICT: YES
PROBABILITY: 0.9
REASON: The image features elements commonly associated with BDSM, such as leather attire, restraints, and a mask, indicating a strong connection to the niche."
mistralai/Pixtral-12B-2409,bdsm,maite4ever_2023431_12563462.jpg,YES,0.9,"The image features a person wearing leather attire and accessories commonly associated with BDSM, such as gloves, a harness, and other bondage elements.","VERDICT: YES
PROBABILITY: 0.9
REASON: The image features a person wearing leather attire and accessories commonly associated with BDSM, such as gloves, a harness, and other bondage elements."
mistralai/Pixtral-12B-2409,bdsm,maite4ever_2023431_12563635.jpg,YES,0.9,"The image features individuals wearing fetish attire, including leather outfits and a mask, which are commonly associated with BDSM culture.","VERDICT: YES
PROBABILITY: 0.9
REASON: The image features individuals wearing fetish attire, including leather outfits and a mask, which are commonly associated with BDSM culture."
mistralai/Pixtral-12B-2409,big-cock,BlueEye_Girl_2051498_13349966.jpg,YES,0.9,"The image prominently features a large penis, which directly relates to the ""big-cock"" niche.","VERDICT: YES
PROBABILITY: 0.9
REASON: The image prominently features a large penis, which directly relates to the ""big-cock"" niche."
mistralai/Pixtral-12B-2409,big-cock,BlueEye_Girl_2051498_13349967.jpg,YES,0.9,"The image depicts a penis that is larger than average, which directly relates to the ""big-cock"" niche.","VERDICT: YES
PROBABILITY: 0.9
REASON: The image depicts a penis that is larger than average, which directly relates to the ""big-cock"" niche."
mistralai/Pixtral-12B-2409,big-cock,BlueEye_Girl_2051498_13349968.jpg,YES,0.9,"The image depicts a person with a notably large penis, which directly relates to the ""big-cock"" niche.","VERDICT: YES
PROBABILITY: 0.9
REASON: The image depicts a person with a notably large penis, which directly relates to the ""big-cock"" niche."
mistralai/Pixtral-12B-2409,big-cock,BlueEye_Girl_2051498_13349969.jpg,YES,0.9,"The image prominently features a well-endowed individual, which directly relates to the ""big-cock"" niche.","VERDICT: YES
PROBABILITY: 0.9
REASON: The image prominently features a well-endowed individual, which directly relates to the ""big-cock"" niche."
mistralai/Pixtral-12B-2409,big-cock,sexyanneina_1981103_13286562.jpg,YES,0.9,"The image prominently features a well-endowed individual, which directly relates to the ""big-cock"" niche.","VERDICT: YES
PROBABILITY: 0.9
REASON: The image prominently features a well-endowed individual, which directly relates to the ""big-cock"" niche."
mistralai/Pixtral-12B-2409,big-cock,sexyanneina_1981103_13286563.jpg,YES,0.9,"The image depicts a penis that is larger than average, fitting the ""big-cock"" niche.","VERDICT: YES
PROBABILITY: 0.9
REASON: The image depicts a penis that is larger than average, fitting the ""big-cock"" niche."
mistralai/Pixtral-12B-2409,big-cock,sexyanneina_2002909_9668411.jpg,YES,0.9,"The image prominently features a well-endowed individual, which directly relates to the ""big-cock"" niche.","VERDICT: YES
PROBABILITY: 0.9
REASON: The image prominently features a well-endowed individual, which directly relates to the ""big-cock"" niche."
mistralai/Pixtral-12B-2409,blowjob,Anna_XOX_2022984_12926975.jpg,YES,0.9,"The image depicts a person performing an oral act on another person, which is directly related to the ""blowjob"" niche.","VERDICT: YES
PROBABILITY: 0.9
REASON: The image depicts a person performing an oral act on another person, which is directly related to the ""blowjob"" niche."
mistralai/Pixtral-12B-2409,blowjob,Anna_XOX_2022984_12926976.jpg,YES,0.9,"The image depicts a person performing an oral act on another person, which directly relates to the ""blowjob"" niche.","VERDICT: YES
PROBABILITY: 0.9
REASON: The image depicts a person performing an oral act on another person, which directly relates to the ""blowjob"" niche."
mistralai/Pixtral-12B-2409,blowjob,Anna_XOX_2022984_12926977.jpg,YES,0.9,"The image depicts a person performing oral sex, which directly relates to the ""blowjob"" niche.","VERDICT: YES
PROBABILITY: 0.9
REASON: The image depicts a person performing oral sex, which directly relates to the ""blowjob"" niche."
mistralai/Pixtral-12B-2409,blowjob,Anna_XOX_2026150_12926979.jpg,YES,0.9,"The image shows a person performing an oral act on another person's genitalia, which is directly related to the ""blowjob"" niche.","VERDICT: YES
PROBABILITY: 0.9
REASON: The image shows a person performing an oral act on another person's genitalia, which is directly related to the ""blowjob"" niche."
mistralai/Pixtral-12B-2409,blowjob,Anna_XOX_2028597_13330462.jpg,YES,0.9,"The image depicts a person performing oral sex on another person, which directly relates to the ""blowjob"" niche.","VERDICT: YES
PROBABILITY: 0.9
REASON: The image depicts a person performing oral sex on another person, which directly relates to the ""blowjob"" niche."
mistralai/Pixtral-12B-2409,blowjob,Anna_XOX_2033047_13334208.jpg,YES,0.9,"The image shows a close-up of a person performing oral sex, which directly relates to the ""blowjob"" niche.","VERDICT: YES
PROBABILITY: 0.9
REASON: The image shows a close-up of a person performing oral sex, which directly relates to the ""blowjob"" niche."
mistralai/Pixtral-12B-2409,blowjob,Anna_XOX_2039844_13335888.jpg,YES,0.9,"The image depicts a person performing an oral act on another person's finger, which is indirectly related to the ""blowjob"" niche.","VERDICT: YES
PROBABILITY: 0.9
REASON: The image depicts a person performing an oral act on another person's finger, which is indirectly related to the ""blowjob"" niche."
mistralai/Pixtral-12B-2409,blowjob,HariMoon_2014776_13317072.jpg,NO,0.9,"The image depicts a person in cosplay attire with exaggerated makeup and accessories, which does not relate to the ""blowjob"" niche.","VERDICT: NO
PROBABILITY: 0.9
REASON: The image depicts a person in cosplay attire with exaggerated makeup and accessories, which does not relate to the ""blowjob"" niche."
mistralai/Pixtral-12B-2409,blowjob,Housewife_Kirst_2021831_13323724.jpg,YES,0.9,"The image shows a person performing an oral act on another person's body part, which is directly related to the ""blowjob"" niche.","VERDICT: YES
PROBABILITY: 0.9
REASON: The image shows a person performing an oral act on another person's body part, which is directly related to the ""blowjob"" niche."
mistralai/Pixtral-12B-2409,blowjob,LaDea91_2030036_13331814.jpg,YES,0.9,"The image depicts a person performing an act that is directly related to the ""blowjob"" niche.","VERDICT: YES
PROBABILITY: 0.9
REASON: The image depicts a person performing an act that is directly related to the ""blowjob"" niche."
mistralai/Pixtral-12B-2409,blowjob,LaDea91_2030036_13331815.jpg,YES,0.9,"The image shows a person performing an act that is directly related to the ""blowjob"" niche.","VERDICT: YES
PROBABILITY: 0.9
REASON: The image shows a person performing an act that is directly related to the ""blowjob"" niche."
mistralai/Pixtral-12B-2409,blowjob,Ladyblue_1987682_13293236.jpg,YES,0.9,"The image depicts a person performing an oral act on another person's finger, which is directly related to the ""blowjob"" niche.","VERDICT: YES
PROBABILITY: 0.9
REASON: The image depicts a person performing an oral act on another person's finger, which is directly related to the ""blowjob"" niche."
mistralai/Pixtral-12B-2409,blowjob,Lesptilou_2021897_13323759.jpg,YES,0.9,"The image shows a person performing oral sex, which directly relates to the ""blowjob"" niche.","VERDICT: YES
PROBABILITY: 0.9
REASON: The image shows a person performing oral sex, which directly relates to the ""blowjob"" niche."
mistralai/Pixtral-12B-2409,blowjob,SensualMinx_2024024_5919419.jpg,YES,0.9,"The image depicts a person performing oral sex, which directly relates to the ""blowjob"" niche.","VERDICT: YES
PROBABILITY: 0.9
REASON: The image depicts a person performing oral sex, which directly relates to the ""blowjob"" niche."
mistralai/Pixtral-12B-2409,cosplay,Cataleya_666_1987363_11827527.jpg,YES,0.9,"The image features individuals dressed in detailed costumes resembling characters from popular media, which is a direct match for the cosplay niche.","VERDICT: YES
PROBABILITY: 0.9
REASON: The image features individuals dressed in detailed costumes resembling characters from popular media, which is a direct match for the cosplay niche."
mistralai/Pixtral-12B-2409,cosplay,Cataleya_666_1987372_11602567.jpg,YES,0.9,"The image features a person in a detailed costume with a mask and feathers, which is characteristic of cosplay.","VERDICT: YES
PROBABILITY: 0.9
REASON: The image features a person in a detailed costume with a mask and feathers, which is characteristic of cosplay."
mistralai/Pixtral-12B-2409,cosplay,Cataleya_666_1987372_11602574.jpg,YES,0.9,"The image features a person in a detailed costume with elaborate accessories, which is characteristic of cosplay.","VERDICT: YES
PROBABILITY: 0.9
REASON: The image features a person in a detailed costume with elaborate accessories, which is characteristic of cosplay."
mistralai/Pixtral-12B-2409,cosplay,Cataleya_666_1987372_11602575.jpg,YES,0.9,"The individual is dressed in a distinctive costume with animal print and feathers, which is characteristic of cosplay attire.","VERDICT: YES
PROBABILITY: 0.9
REASON: The individual is dressed in a distinctive costume with animal print and feathers, which is characteristic of cosplay attire."
mistralai/Pixtral-12B-2409,cosplay,Cataleya_666_1987376_11447498.jpg,YES,0.9,"The image features a person dressed in a distinctive costume with bunny ears, fishnet stockings, and holding Easter eggs, which is indicative of a cosplay theme.","VERDICT: YES
PROBABILITY: 0.9
REASON: The image features a person dressed in a distinctive costume with bunny ears, fishnet stockings, and holding Easter eggs, which is indicative of a cosplay theme."
mistralai/Pixtral-12B-2409,cosplay,Cataleya_666_1987376_11447505.jpg,YES,0.9,"The individual in the image is dressed in a costume that includes antler-like headgear, fishnet stockings, and a shiny outfit, which are common elements in cosplay.","VERDICT: YES
PROBABILITY: 0.9
REASON: The individual in the image is dressed in a costume that includes antler-like headgear, fishnet stockings, and a shiny outfit, which are common elements in cosplay."
mistralai/Pixtral-12B-2409,cosplay,Cataleya_666_1987376_11447510.jpg,YES,0.9,"The individual is dressed in a costume that includes cat ears, fishnet stockings, and themed accessories, which are common elements in cosplay.","VERDICT: YES
PROBABILITY: 0.9
REASON: The individual is dressed in a costume that includes cat ears, fishnet stockings, and themed accessories, which are common elements in cosplay."
mistralai/Pixtral-12B-2409,cosplay,Cataleya_666_1987384_10673548.jpg,YES,0.9,"The image depicts a person dressed in a detailed costume resembling a character from popular culture, which is characteristic of cosplay.","VERDICT: YES
PROBABILITY: 0.9
REASON: The image depicts a person dressed in a detailed costume resembling a character from popular culture, which is characteristic of cosplay."
mistralai/Pixtral-12B-2409,cosplay,Cataleya_666_1987384_10673549.jpg,YES,0.9,"The image depicts a person dressed in a detailed costume resembling a character from popular culture, which is a direct match for the cosplay niche.","VERDICT: YES
PROBABILITY: 0.9
REASON: The image depicts a person dressed in a detailed costume resembling a character from popular culture, which is a direct match for the cosplay niche."
mistralai/Pixtral-12B-2409,cosplay,HariMoon_2014529_13316848.jpg,YES,0.9,"The image features a person dressed in a costume with long pink hair and specific attire, which is characteristic of cosplay.","VERDICT: YES
PROBABILITY: 0.9
REASON: The image features a person dressed in a costume with long pink hair and specific attire, which is characteristic of cosplay."
mistralai/Pixtral-12B-2409,cosplay,HariMoon_2014701_13316990.jpg,YES,0.9,"The individual in the image is dressed in a detailed costume with distinctive features, which is characteristic of cosplay.","VERDICT: YES
PROBABILITY: 0.9
REASON: The individual in the image is dressed in a detailed costume with distinctive features, which is characteristic of cosplay."
mistralai/Pixtral-12B-2409,cosplay,HariMoon_2014772_13317068.jpg,YES,0.9,"The individual in the image is dressed in a detailed costume with accessories, which is characteristic of cosplay.","VERDICT: YES
PROBABILITY: 0.9
REASON: The individual in the image is dressed in a detailed costume with accessories, which is characteristic of cosplay."
mistralai/Pixtral-12B-2409,cosplay,HariMoon_2015549_13317931.jpg,YES,0.9,"The image features individuals dressed in detailed costumes resembling anime characters, which is directly related to the cosplay niche.","VERDICT: YES
PROBABILITY: 0.9
REASON: The image features individuals dressed in detailed costumes resembling anime characters, which is directly related to the cosplay niche."
mistralai/Pixtral-12B-2409,cosplay,HariMoon_2015549_13317932.jpg,YES,0.9,"The image features a person dressed in a detailed cosplay costume, which includes a red bodysuit and accessories, indicative of the cosplay niche.","VERDICT: YES
PROBABILITY: 0.9
REASON: The image features a person dressed in a detailed cosplay costume, which includes a red bodysuit and accessories, indicative of the cosplay niche."
mistralai/Pixtral-12B-2409,cosplay,HariMoon_2020104_13321972.jpg,YES,0.9,"The image features a person dressed in a themed costume with distinctive accessories, which is characteristic of cosplay.","VERDICT: YES
PROBABILITY: 0.9
REASON: The image features a person dressed in a themed costume with distinctive accessories, which is characteristic of cosplay."
mistralai/Pixtral-12B-2409,cosplay,HariMoon_2020106_13321974.jpg,YES,0.9,"The individual in the image is dressed in a themed costume with distinctive accessories, which is characteristic of cosplay.","VERDICT: YES
PROBABILITY: 0.9
REASON: The individual in the image is dressed in a themed costume with distinctive accessories, which is characteristic of cosplay."
mistralai/Pixtral-12B-2409,cosplay,HariMoon_2025735_13327487.jpg,YES,0.9,"The individual in the image is dressed in a detailed costume resembling a character from a video game or anime, which is characteristic of cosplay.","VERDICT: YES
PROBABILITY: 0.9
REASON: The individual in the image is dressed in a detailed costume resembling a character from a video game or anime, which is characteristic of cosplay."
mistralai/Pixtral-12B-2409,cosplay,HariMoon_2025799_13327535.jpg,YES,0.9,"The individual is dressed in a costume resembling a character, which is indicative of cosplay.","VERDICT: YES
PROBABILITY: 0.9
REASON: The individual is dressed in a costume resembling a character, which is indicative of cosplay."
mistralai/Pixtral-12B-2409,cosplay,HariMoon_2049715_13348238.jpg,YES,0.9,"The image features a person dressed in a detailed costume resembling a character, which is directly related to the cosplay niche.","VERDICT: YES
PROBABILITY: 0.9
REASON: The image features a person dressed in a detailed costume resembling a character, which is directly related to the cosplay niche."
mistralai/Pixtral-12B-2409,cosplay,HariMoon_2054914_13353312.jpg,YES,0.9,"The individual in the image is dressed in a costume that resembles a character, which is directly related to cosplay.","VERDICT: YES
PROBABILITY: 0.9
REASON: The individual in the image is dressed in a costume that resembles a character, which is directly related to cosplay."
mistralai/Pixtral-12B-2409,cosplay,HariMoon_2054918_13353316.jpg,YES,0.9,"The individual in the image is dressed in a detailed costume that resembles an anime or video game character, which is characteristic of cosplay.","VERDICT: YES
PROBABILITY: 0.9
REASON: The individual in the image is dressed in a detailed costume that resembles an anime or video game character, which is characteristic of cosplay."
mistralai/Pixtral-12B-2409,cosplay,Sweet_n_Spicy_2016858_13319248.jpg,YES,0.9,"The individual is dressed in a detailed costume resembling a character from a fantasy or animated series, which is characteristic of cosplay.","VERDICT: YES
PROBABILITY: 0.9
REASON: The individual is dressed in a detailed costume resembling a character from a fantasy or animated series, which is characteristic of cosplay."
mistralai/Pixtral-12B-2409,cosplay,Sweet_n_Spicy_2016882_13319262.jpg,YES,0.9,"The image features a person dressed in a costume resembling a character from a popular series, which is directly related to cosplay.","VERDICT: YES
PROBABILITY: 0.9
REASON: The image features a person dressed in a costume resembling a character from a popular series, which is directly related to cosplay."
