model_name_name,folder_name,image_name,belongs_to_niche,probability,reason,raw_response
CohereLabs/aya-vision-32b,bbw,Lesptilou_2021919_13323777.jpg,YES,0.9,"The image depicts a woman with a larger body type, which aligns with the ""bbw"" (Big Beautiful Woman) niche. The woman is wearing lingerie and is posed in a sensual manner, which is common in content related to this niche.","VERDICT: YES
PROBABILITY: 0.9
REASON: The image depicts a woman with a larger body type, which aligns with the ""bbw"" (Big Beautiful Woman) niche. The woman is wearing lingerie and is posed in a sensual manner, which is common in content related to this niche."
CohereLabs/aya-vision-32b,bbw,Lesptilou_2021919_13323778.jpg,YES,0.8,"The image depicts a woman with a larger body type, which aligns with the ""bbw"" (Big Beautiful Woman) niche. The woman is wearing lingerie and high heels, which are common elements in images catering to this niche. Additionally, the lighting and composition of the image emphasize her curves, further suggesting a connection to the ""bbw"" theme.","VERDICT: YES
PROBABILITY: 0.8
REASON: The image depicts a woman with a larger body type, which aligns with the ""bbw"" (Big Beautiful Woman) niche. The woman is wearing lingerie and high heels, which are common elements in images catering to this niche. Additionally, the lighting and composition of the image emphasize her curves, further suggesting a connection to the ""bbw"" theme."
CohereLabs/aya-vision-32b,bbw,Lesptilou_2021919_13323779.jpg,YES,0.9,"The image depicts a woman with a larger body type, which aligns with the ""bbw"" (Big Beautiful Woman) niche. The woman is wearing lingerie and is posed in a sensual manner, which is common in content related to this niche.","VERDICT: YES
PROBABILITY: 0.9
REASON: The image depicts a woman with a larger body type, which aligns with the ""bbw"" (Big Beautiful Woman) niche. The woman is wearing lingerie and is posed in a sensual manner, which is common in content related to this niche."
CohereLabs/aya-vision-32b,bbw,SensualMinx_1975333_9994849.jpg,YES,0.9,"The image depicts a person with a large, curvy figure, which aligns with the ""bbw"" (Big Beautiful Woman) niche that celebrates plus-size bodies and their beauty.","VERDICT: YES
PROBABILITY: 0.9
REASON: The image depicts a person with a large, curvy figure, which aligns with the ""bbw"" (Big Beautiful Woman) niche that celebrates plus-size bodies and their beauty."
CohereLabs/aya-vision-32b,bbw,SensualMinx_1986245_9601601.jpg,YES,0.9,"The image depicts a person with a large body type, which aligns with the ""bbw"" (Big Beautiful Woman) niche. The person is also wearing lingerie, which is a common theme in images catering to this niche.","VERDICT: YES
PROBABILITY: 0.9
REASON: The image depicts a person with a large body type, which aligns with the ""bbw"" (Big Beautiful Woman) niche. The person is also wearing lingerie, which is a common theme in images catering to this niche."
CohereLabs/aya-vision-32b,bbw,SensualMinx_2024003_8382426.jpg,YES,0.9,"The image depicts a woman with a large, curvy figure, which aligns with the ""bbw"" (Big Beautiful Woman) niche. The woman is positioned in a way that emphasizes her size and shape, further suggesting a connection to this niche.","VERDICT: YES
PROBABILITY: 0.9
REASON: The image depicts a woman with a large, curvy figure, which aligns with the ""bbw"" (Big Beautiful Woman) niche. The woman is positioned in a way that emphasizes her size and shape, further suggesting a connection to this niche."
CohereLabs/aya-vision-32b,bbw,curvygranny1972_1979030_12936468.jpg,YES,0.9,"The image depicts a woman with a large, curvy body standing in a garage next to a car. Her body type aligns with the ""bbw"" (Big Beautiful Woman) niche, which celebrates plus-size women. The setting and her pose suggest a casual, everyday moment, which is often a theme in ""bbw"" photography.","VERDICT: YES
PROBABILITY: 0.9
REASON: The image depicts a woman with a large, curvy body standing in a garage next to a car. Her body type aligns with the ""bbw"" (Big Beautiful Woman) niche, which celebrates plus-size women. The setting and her pose suggest a casual, everyday moment, which is often a theme in ""bbw"" photography."
CohereLabs/aya-vision-32b,bbw,curvygranny1972_1979030_12977793.jpg,YES,0.95,"The image features a woman with a larger body type wearing a form-fitting lace dress, which aligns with the ""bbw"" (Big Beautiful Woman) niche that often celebrates and showcases plus-size individuals in various states of undress or lingerie.","VERDICT: YES
PROBABILITY: 0.95
REASON: The image features a woman with a larger body type wearing a form-fitting lace dress, which aligns with the ""bbw"" (Big Beautiful Woman) niche that often celebrates and showcases plus-size individuals in various states of undress or lingerie."
CohereLabs/aya-vision-32b,bbw,curvygranny1972_1979030_13050787.jpg,YES,0.9,"The image depicts a woman with a larger body type, which aligns with the ""bbw"" (Big Beautiful Woman) niche. Additionally, the woman is wearing lingerie and stockings, which are common elements in images catering to this niche.","VERDICT: YES
PROBABILITY: 0.9
REASON: The image depicts a woman with a larger body type, which aligns with the ""bbw"" (Big Beautiful Woman) niche. Additionally, the woman is wearing lingerie and stockings, which are common elements in images catering to this niche."
CohereLabs/aya-vision-32b,bbw,curvygranny1972_1979030_13051127.jpg,YES,0.9,"The image depicts a person with a large, round buttocks and thick thighs, which are common characteristics associated with the ""bbw"" (Big Beautiful Woman) niche. The person is also wearing fishnet stockings, which are often considered a part of the ""bbw"" aesthetic.","VERDICT: YES
PROBABILITY: 0.9
REASON: The image depicts a person with a large, round buttocks and thick thighs, which are common characteristics associated with the ""bbw"" (Big Beautiful Woman) niche. The person is also wearing fishnet stockings, which are often considered a part of the ""bbw"" aesthetic."
CohereLabs/aya-vision-32b,bdsm,Cataleya_666_1987335_13292829.jpg,YES,0.9,"The image contains elements commonly associated with BDSM, such as candles, body paint, and suggestive poses, which are often used in BDSM photography to create a sensual and intimate atmosphere.","VERDICT: YES
PROBABILITY: 0.9
REASON: The image contains elements commonly associated with BDSM, such as candles, body paint, and suggestive poses, which are often used in BDSM photography to create a sensual and intimate atmosphere."
CohereLabs/aya-vision-32b,bdsm,Cataleya_666_1987335_13292830.jpg,YES,0.9,"The image contains elements commonly associated with BDSM, such as candles, a person in a submissive position, and the presence of what appears to be wax or another substance dripping onto the body, which is a common practice in BDSM play.","VERDICT: YES
PROBABILITY: 0.9
REASON: The image contains elements commonly associated with BDSM, such as candles, a person in a submissive position, and the presence of what appears to be wax or another substance dripping onto the body, which is a common practice in BDSM play."
CohereLabs/aya-vision-32b,bdsm,Cataleya_666_1987335_13292831.jpg,YES,0.9,"The image depicts a person in a state of undress, illuminated by candles, with visible marks on their body that could be interpreted as part of a BDSM scene. The setting and elements suggest a theme related to the niche.","VERDICT: YES
PROBABILITY: 0.9
REASON: The image depicts a person in a state of undress, illuminated by candles, with visible marks on their body that could be interpreted as part of a BDSM scene. The setting and elements suggest a theme related to the niche."
CohereLabs/aya-vision-32b,bdsm,Luxiole_1976732_13282295.jpg,YES,0.9,"The image contains several elements commonly associated with the BDSM niche, including a person wearing a choker and wrist restraints, as well as a chain connecting their hands to their feet. These accessories are often used in BDSM play and suggest a theme of bondage and discipline. Additionally, the person is dressed in a revealing outfit with a Santa Claus theme, which could imply a role-playing scenario. The overall setting, with a Christmas tree in the background, adds a festive twist to the BDSM elements, making it a fitting image for this niche.","VERDICT: YES
PROBABILITY: 0.9
REASON: The image contains several elements commonly associated with the BDSM niche, including a person wearing a choker and wrist restraints, as well as a chain connecting their hands to their feet. These accessories are often used in BDSM play and suggest a theme of bondage and discipline. Additionally, the person is dressed in a revealing outfit with a Santa Claus theme, which could imply a role-playing scenario. The overall setting, with a Christmas tree in the background, adds a festive twist to the BDSM elements, making it a fitting image for this niche."
CohereLabs/aya-vision-32b,bdsm,Luxiole_1976760_13282343.jpg,YES,0.9,"The image depicts a close-up of a person's genitals with a metal hook and bead chain attached, which is indicative of BDSM practices involving genital piercing and decoration.","VERDICT: YES
PROBABILITY: 0.9
REASON: The image depicts a close-up of a person's genitals with a metal hook and bead chain attached, which is indicative of BDSM practices involving genital piercing and decoration."
CohereLabs/aya-vision-32b,bdsm,SpartixXx_2021923_13323784.jpg,YES,0.9,"The image contains several elements commonly associated with the BDSM niche, including a spiked choker, a leash, and chains, as well as the subject's pose and expression, which suggest a power dynamic and potential submission or dominance role-play.","VERDICT: YES
PROBABILITY: 0.9
REASON: The image contains several elements commonly associated with the BDSM niche, including a spiked choker, a leash, and chains, as well as the subject's pose and expression, which suggest a power dynamic and potential submission or dominance role-play."
CohereLabs/aya-vision-32b,bdsm,SpartixXx_2021923_13323785.jpg,YES,0.95,"The image depicts a person wearing a spiked bra, a choker, and a gag, which are all commonly associated with BDSM practices. Additionally, the person is holding a leash, further suggesting a BDSM context.","VERDICT: YES
PROBABILITY: 0.95
REASON: The image depicts a person wearing a spiked bra, a choker, and a gag, which are all commonly associated with BDSM practices. Additionally, the person is holding a leash, further suggesting a BDSM context."
CohereLabs/aya-vision-32b,bdsm,SpartixXx_2021923_13323786.jpg,YES,0.95,"The image features a person wearing a spiked collar and a gag, which are common accessories in BDSM practices. Additionally, the person is holding a black rope, which is often used in bondage, another aspect of BDSM. The overall aesthetic and attire strongly suggest a connection to the BDSM niche.","VERDICT: YES
PROBABILITY: 0.95
REASON: The image features a person wearing a spiked collar and a gag, which are common accessories in BDSM practices. Additionally, the person is holding a black rope, which is often used in bondage, another aspect of BDSM. The overall aesthetic and attire strongly suggest a connection to the BDSM niche."
CohereLabs/aya-vision-32b,bdsm,maite4ever_2021247_13323316.jpg,YES,0.95,"The image features a person wearing a leather harness, chains, and a mask, which are common elements associated with BDSM fashion and practices.","VERDICT: YES
PROBABILITY: 0.95
REASON: The image features a person wearing a leather harness, chains, and a mask, which are common elements associated with BDSM fashion and practices."
CohereLabs/aya-vision-32b,bdsm,maite4ever_2021258_13323327.jpg,YES,0.9,"The image contains elements commonly associated with BDSM, such as chains, restraints, and a person in a submissive position.","VERDICT: YES
PROBABILITY: 0.9
REASON: The image contains elements commonly associated with BDSM, such as chains, restraints, and a person in a submissive position."
CohereLabs/aya-vision-32b,bdsm,maite4ever_2023431_12546096.jpg,YES,0.95,"The image contains numerous elements commonly associated with the BDSM niche, including bondage gear (leather straps, handcuffs), a gag, and a submissive pose. The setting and attire also suggest a BDSM-themed environment.","VERDICT: YES
PROBABILITY: 0.95
REASON: The image contains numerous elements commonly associated with the BDSM niche, including bondage gear (leather straps, handcuffs), a gag, and a submissive pose. The setting and attire also suggest a BDSM-themed environment."
CohereLabs/aya-vision-32b,bdsm,maite4ever_2023431_12546099.jpg,YES,0.95,"The image contains numerous elements commonly associated with the BDSM niche, including bondage restraints, a gag, a whip, and a person wearing minimal clothing with visible tattoos and piercings. The overall aesthetic and setup strongly suggest a BDSM-themed scene.","VERDICT: YES
PROBABILITY: 0.95
REASON: The image contains numerous elements commonly associated with the BDSM niche, including bondage restraints, a gag, a whip, and a person wearing minimal clothing with visible tattoos and piercings. The overall aesthetic and setup strongly suggest a BDSM-themed scene."
CohereLabs/aya-vision-32b,bdsm,maite4ever_2023431_12563456.jpg,YES,0.9,"The image contains numerous elements commonly associated with the BDSM niche, including leather bondage gear, a whip, a mask, and a setting that suggests a dungeon or playroom environment.","VERDICT: YES
PROBABILITY: 0.9
REASON: The image contains numerous elements commonly associated with the BDSM niche, including leather bondage gear, a whip, a mask, and a setting that suggests a dungeon or playroom environment."
CohereLabs/aya-vision-32b,bdsm,maite4ever_2023431_12563462.jpg,YES,0.9,"The image contains multiple elements commonly associated with the BDSM niche, including leather clothing, restraints (wrist and ankle cuffs), and a dominant/submissive dynamic implied by the subject's pose and expression.","VERDICT: YES
PROBABILITY: 0.9
REASON: The image contains multiple elements commonly associated with the BDSM niche, including leather clothing, restraints (wrist and ankle cuffs), and a dominant/submissive dynamic implied by the subject's pose and expression."
CohereLabs/aya-vision-32b,bdsm,maite4ever_2023431_12563635.jpg,YES,0.9,"The image contains several elements commonly associated with the BDSM niche, including a leather harness, chains, and a mask that covers the face, which are often used in BDSM play. The person in the image is also wearing black gloves and a black outfit with lace-up details, which can be considered part of BDSM attire. The overall aesthetic and setting suggest a theme related to BDSM practices.","VERDICT: YES
PROBABILITY: 0.9
REASON: The image contains several elements commonly associated with the BDSM niche, including a leather harness, chains, and a mask that covers the face, which are often used in BDSM play. The person in the image is also wearing black gloves and a black outfit with lace-up details, which can be considered part of BDSM attire. The overall aesthetic and setting suggest a theme related to BDSM practices."
CohereLabs/aya-vision-32b,big-cock,BlueEye_Girl_2051498_13349966.jpg,YES,0.9,"The image clearly depicts a large penis, which directly relates to the ""big-cock"" niche.","VERDICT: YES
PROBABILITY: 0.9
REASON: The image clearly depicts a large penis, which directly relates to the ""big-cock"" niche."
CohereLabs/aya-vision-32b,big-cock,BlueEye_Girl_2051498_13349967.jpg,YES,0.9,"The image contains a large, prominent penis, which is a defining characteristic of the ""big-cock"" niche.","VERDICT: YES
PROBABILITY: 0.9
REASON: The image contains a large, prominent penis, which is a defining characteristic of the ""big-cock"" niche."
CohereLabs/aya-vision-32b,big-cock,BlueEye_Girl_2051498_13349968.jpg,YES,0.9,"The image clearly shows a large penis, which is directly related to the ""big-cock"" niche.","VERDICT: YES
PROBABILITY: 0.9
REASON: The image clearly shows a large penis, which is directly related to the ""big-cock"" niche."
CohereLabs/aya-vision-32b,big-cock,BlueEye_Girl_2051498_13349969.jpg,YES,0.9,"The image depicts a large, erect penis, which is directly related to the ""big-cock"" niche.","VERDICT: YES
PROBABILITY: 0.9
REASON: The image depicts a large, erect penis, which is directly related to the ""big-cock"" niche."
CohereLabs/aya-vision-32b,big-cock,sexyanneina_1981103_13286562.jpg,YES,0.9,"The image contains a prominent depiction of a large penis, which directly aligns with the ""big-cock"" niche.","VERDICT: YES
PROBABILITY: 0.9
REASON: The image contains a prominent depiction of a large penis, which directly aligns with the ""big-cock"" niche."
CohereLabs/aya-vision-32b,big-cock,sexyanneina_1981103_13286563.jpg,YES,0.9,"The image contains a prominent depiction of a large penis, which directly aligns with the ""big-cock"" niche.","VERDICT: YES
PROBABILITY: 0.9
REASON: The image contains a prominent depiction of a large penis, which directly aligns with the ""big-cock"" niche."
CohereLabs/aya-vision-32b,big-cock,sexyanneina_2002909_9668411.jpg,YES,0.9,"The image contains a prominent, large artificial penis, which is directly related to the ""big-cock"" niche.","VERDICT: YES
PROBABILITY: 0.9
REASON: The image contains a prominent, large artificial penis, which is directly related to the ""big-cock"" niche."
CohereLabs/aya-vision-32b,blowjob,Anna_XOX_2022984_12926975.jpg,YES,0.95,"The image clearly depicts a blowjob in progress, with a person's mouth engaged in sexual activity on a penis.","VERDICT: YES
PROBABILITY: 0.95
REASON: The image clearly depicts a blowjob in progress, with a person's mouth engaged in sexual activity on a penis."
CohereLabs/aya-vision-32b,blowjob,Anna_XOX_2022984_12926976.jpg,YES,0.95,"The image clearly depicts a woman performing oral sex on a man, which is a direct representation of the ""blowjob"" niche.","VERDICT: YES
PROBABILITY: 0.95
REASON: The image clearly depicts a woman performing oral sex on a man, which is a direct representation of the ""blowjob"" niche."
CohereLabs/aya-vision-32b,blowjob,Anna_XOX_2022984_12926977.jpg,YES,0.95,"The image clearly depicts a blowjob in progress, with a person's mouth wrapped around a penis.","VERDICT: YES
PROBABILITY: 0.95
REASON: The image clearly depicts a blowjob in progress, with a person's mouth wrapped around a penis."
CohereLabs/aya-vision-32b,blowjob,Anna_XOX_2026150_12926979.jpg,YES,0.9,"The image clearly depicts oral sex being performed, which is a direct representation of the ""blowjob"" niche.","VERDICT: YES
PROBABILITY: 0.9
REASON: The image clearly depicts oral sex being performed, which is a direct representation of the ""blowjob"" niche."
CohereLabs/aya-vision-32b,blowjob,Anna_XOX_2028597_13330462.jpg,YES,0.9,"The image depicts a woman performing oral sex on a man, which is a clear representation of a blowjob.","VERDICT: YES
PROBABILITY: 0.9
REASON: The image depicts a woman performing oral sex on a man, which is a clear representation of a blowjob."
CohereLabs/aya-vision-32b,blowjob,Anna_XOX_2033047_13334208.jpg,YES,0.9,"The image clearly depicts a blowjob in progress, with a person's mouth and hand engaged in sexual activity on a penis.","VERDICT: YES
PROBABILITY: 0.9
REASON: The image clearly depicts a blowjob in progress, with a person's mouth and hand engaged in sexual activity on a penis."
CohereLabs/aya-vision-32b,blowjob,Anna_XOX_2039844_13335888.jpg,YES,0.95,"The image depicts a woman performing oral sex on a penis, which is a clear indication that it relates to the ""blowjob"" niche.","VERDICT: YES
PROBABILITY: 0.95
REASON: The image depicts a woman performing oral sex on a penis, which is a clear indication that it relates to the ""blowjob"" niche."
CohereLabs/aya-vision-32b,blowjob,HariMoon_2014776_13317072.jpg,YES,0.95,"The image depicts a woman performing oral sex on a penis, which is a clear and direct representation of a blowjob.","VERDICT: YES
PROBABILITY: 0.95
REASON: The image depicts a woman performing oral sex on a penis, which is a clear and direct representation of a blowjob."
CohereLabs/aya-vision-32b,blowjob,Housewife_Kirst_2021831_13323724.jpg,YES,0.95,"The image depicts a woman performing oral sex on a man, which is a clear indication of a blowjob.","VERDICT: YES
PROBABILITY: 0.95
REASON: The image depicts a woman performing oral sex on a man, which is a clear indication of a blowjob."
CohereLabs/aya-vision-32b,blowjob,LaDea91_2030036_13331814.jpg,YES,0.95,"The image clearly depicts a woman performing oral sex on a penis, which is a direct representation of a blowjob.","VERDICT: YES
PROBABILITY: 0.95
REASON: The image clearly depicts a woman performing oral sex on a penis, which is a direct representation of a blowjob."
CohereLabs/aya-vision-32b,blowjob,LaDea91_2030036_13331815.jpg,YES,0.9,"The image depicts a person with their mouth open wide, which is a common visual cue associated with the act of giving a blowjob. Additionally, the presence of a dildo in the scene further suggests a sexual context related to the niche.","VERDICT: YES
PROBABILITY: 0.9
REASON: The image depicts a person with their mouth open wide, which is a common visual cue associated with the act of giving a blowjob. Additionally, the presence of a dildo in the scene further suggests a sexual context related to the niche."
CohereLabs/aya-vision-32b,blowjob,Ladyblue_1987682_13293236.jpg,YES,1.0,"The image clearly depicts a woman performing oral sex on a man, which is a direct representation of the ""blowjob"" niche.","VERDICT: YES
PROBABILITY: 1.0
REASON: The image clearly depicts a woman performing oral sex on a man, which is a direct representation of the ""blowjob"" niche."
CohereLabs/aya-vision-32b,blowjob,Lesptilou_2021897_13323759.jpg,YES,0.9,"The image depicts a woman performing oral sex on a man, which is a clear indication of the ""blowjob"" niche.","VERDICT: YES
PROBABILITY: 0.9
REASON: The image depicts a woman performing oral sex on a man, which is a clear indication of the ""blowjob"" niche."
CohereLabs/aya-vision-32b,blowjob,SensualMinx_2024024_5919419.jpg,YES,0.9,"The image depicts a woman performing oral sex on a man, which is a clear indication of the ""blowjob"" niche.","VERDICT: YES
PROBABILITY: 0.9
REASON: The image depicts a woman performing oral sex on a man, which is a clear indication of the ""blowjob"" niche."
CohereLabs/aya-vision-32b,cosplay,Cataleya_666_1987363_11827527.jpg,YES,0.9,"The image features a person dressed in a highly stylized costume that resembles a Disney princess, complete with a tiara, elaborate makeup, and a backdrop of balloons. This type of creative and detailed costume is characteristic of cosplay, where individuals dress up as characters from various media. The attention to detail in the costume and makeup, along with the playful and dramatic poses, strongly suggest that this image is related to the cosplay niche.","VERDICT: YES
PROBABILITY: 0.9
REASON: The image features a person dressed in a highly stylized costume that resembles a Disney princess, complete with a tiara, elaborate makeup, and a backdrop of balloons. This type of creative and detailed costume is characteristic of cosplay, where individuals dress up as characters from various media. The attention to detail in the costume and makeup, along with the playful and dramatic poses, strongly suggest that this image is related to the cosplay niche."
