model_name_name,folder_name,image_name,belongs_to_niche,probability,reason,raw_response
Qwen/Qwen2.5-Omni-7B,anal,LaDea91_2030061_12882692.jpg,YES,0.95,The image depicts a person in a position that is suggestive of anal sex.,"VERDICT: YES
PROBABILITY: 0.95
REASON: The image depicts a person in a position that is suggestive of anal sex."
Qwen/Qwen2.5-Omni-7B,anal,LaDea91_2049344_12882706.jpg,NO,0.95,"The image depicts a person in high heels and lingerie, which is not related to the ""anal"" niche.","VERDICT: NO
PROBABILITY: 0.95
REASON: The image depicts a person in high heels and lingerie, which is not related to the ""anal"" niche."
Qwen/Qwen2.5-Omni-7B,anal,LaDea91_2049350_11664460.jpg,NO,0.95,"The image depicts a person in a suggestive pose, but there is no explicit or indirect reference to anal activities.","VERDICT: NO
PROBABILITY: 0.95
REASON: The image depicts a person in a suggestive pose, but there is no explicit or indirect reference to anal activities."
Qwen/Qwen2.5-Omni-7B,anal,LaDea91_2049350_11664463.jpg,YES,0.95,"The image depicts a person in suggestive attire, which is often associated with adult content and themes.","VERDICT: YES
PROBABILITY: 0.95
REASON: The image depicts a person in suggestive attire, which is often associated with adult content and themes."
Qwen/Qwen2.5-Omni-7B,anal,Luxiole_1976771_13282357.jpg,YES,0.95,"The image shows three anal plugs, which are directly related to the ""anal"" niche.","VERDICT: YES
PROBABILITY: 0.95
REASON: The image shows three anal plugs, which are directly related to the ""anal"" niche."
Qwen/Qwen2.5-Omni-7B,anal,XAureLyonX_2018393_13320251.jpg,YES,0.95,"The image shows a close-up of a person's buttocks, which is directly related to the ""anal"" niche.","VERDICT: YES
PROBABILITY: 0.95
REASON: The image shows a close-up of a person's buttocks, which is directly related to the ""anal"" niche."
Qwen/Qwen2.5-Omni-7B,anal,sexyanneina_2027718_13329277.jpg,YES,0.95,"The image shows a close-up of an anal sex scene, which is directly related to the ""anal"" niche.","VERDICT: YES
PROBABILITY: 0.95
REASON: The image shows a close-up of an anal sex scene, which is directly related to the ""anal"" niche."
Qwen/Qwen2.5-Omni-7B,anal,sexyanneina_2027718_13329278.jpg,YES,0.95,"The image depicts a sexual act involving anal penetration, which is directly related to the ""anal"" niche.","VERDICT: YES
PROBABILITY: 0.95
REASON: The image depicts a sexual act involving anal penetration, which is directly related to the ""anal"" niche."
Qwen/Qwen2.5-Omni-7B,anal,sexyanneina_2027718_13329279.jpg,YES,0.95,"The image shows a person's buttocks and a dildo inserted into the anus, which is directly related to the ""anal"" niche.","VERDICT: YES
PROBABILITY: 0.95
REASON: The image shows a person's buttocks and a dildo inserted into the anus, which is directly related to the ""anal"" niche."
Qwen/Qwen2.5-Omni-7B,anal,sexydoll25_2003001_12926536.jpg,YES,0.95,"The image shows a close-up of a person's buttocks, which is directly related to the ""anal"" niche.","VERDICT: YES
PROBABILITY: 0.95
REASON: The image shows a close-up of a person's buttocks, which is directly related to the ""anal"" niche."
Qwen/Qwen2.5-Omni-7B,bbw,Circe87_1981729_13287352.jpg,YES,0.95,"The image features a woman with a larger body type, which aligns with the ""bbw"" niche.","VERDICT: YES
PROBABILITY: 0.95
REASON: The image features a woman with a larger body type, which aligns with the ""bbw"" niche."
Qwen/Qwen2.5-Omni-7B,bbw,Circe87_1981729_13287353.jpg,YES,0.95,"The image depicts a woman with a larger body type, which is directly related to the ""bbw"" niche.","VERDICT: YES
PROBABILITY: 0.95
REASON: The image depicts a woman with a larger body type, which is directly related to the ""bbw"" niche."
Qwen/Qwen2.5-Omni-7B,bbw,Circe87_2052453_13350836.jpg,YES,0.95,"The image features a woman with large breasts, which is a defining characteristic of the ""bbw"" niche.","VERDICT: YES
PROBABILITY: 0.95
REASON: The image features a woman with large breasts, which is a defining characteristic of the ""bbw"" niche."
Qwen/Qwen2.5-Omni-7B,bbw,Lesptilou_2021919_13323777.jpg,YES,0.95,"The image depicts a woman in lingerie, which can be associated with the ""bbw"" niche.","VERDICT: YES
PROBABILITY: 0.95
REASON: The image depicts a woman in lingerie, which can be associated with the ""bbw"" niche."
Qwen/Qwen2.5-Omni-7B,bbw,Lesptilou_2021919_13323778.jpg,YES,0.9,"The image depicts a woman with a larger body type, which aligns with the ""bbw"" niche.","VERDICT: YES
PROBABILITY: 0.9
REASON: The image depicts a woman with a larger body type, which aligns with the ""bbw"" niche."
Qwen/Qwen2.5-Omni-7B,bbw,Lesptilou_2021919_13323779.jpg,YES,0.95,"The image shows a woman in lingerie, which can be associated with the ""bbw"" niche.","VERDICT: YES
PROBABILITY: 0.95
REASON: The image shows a woman in lingerie, which can be associated with the ""bbw"" niche."
Qwen/Qwen2.5-Omni-7B,bbw,SensualMinx_1975333_9994849.jpg,YES,0.9,"The image shows a muscular individual, which can be associated with bodybuilding or fitness, which is often related to the ""bbw"" niche.","VERDICT: YES
PROBABILITY: 0.9
REASON: The image shows a muscular individual, which can be associated with bodybuilding or fitness, which is often related to the ""bbw"" niche."
Qwen/Qwen2.5-Omni-7B,bbw,SensualMinx_1986245_9601601.jpg,YES,0.95,"The image depicts a woman with a large bust, which is a defining characteristic of the ""bbw"" niche.","VERDICT: YES
PROBABILITY: 0.95
REASON: The image depicts a woman with a large bust, which is a defining characteristic of the ""bbw"" niche."
Qwen/Qwen2.5-Omni-7B,bbw,SensualMinx_2024003_8382426.jpg,YES,0.95,"The image shows a person with a large body, which is a direct match for the ""bbw"" niche.","VERDICT: YES
PROBABILITY: 0.95
REASON: The image shows a person with a large body, which is a direct match for the ""bbw"" niche."
Qwen/Qwen2.5-Omni-7B,bbw,curvygranny1972_1979030_12936468.jpg,YES,0.95,"The image shows a nude individual, which can be considered a form of body positivity and self-expression, aligning with the ""bbw"" niche.","VERDICT: YES
PROBABILITY: 0.95
REASON: The image shows a nude individual, which can be considered a form of body positivity and self-expression, aligning with the ""bbw"" niche."
Qwen/Qwen2.5-Omni-7B,bbw,curvygranny1972_1979030_12977793.jpg,YES,0.95,"The image shows a woman with a larger body type, which is directly related to the ""bbw"" niche.","VERDICT: YES
PROBABILITY: 0.95
REASON: The image shows a woman with a larger body type, which is directly related to the ""bbw"" niche."
Qwen/Qwen2.5-Omni-7B,bbw,curvygranny1972_1979030_13050787.jpg,YES,0.95,"The image shows a person wearing fishnet stockings and a lace top, which is often associated with the ""bbw"" (big beautiful women) niche.","VERDICT: YES
PROBABILITY: 0.95
REASON: The image shows a person wearing fishnet stockings and a lace top, which is often associated with the ""bbw"" (big beautiful women) niche."
Qwen/Qwen2.5-Omni-7B,bbw,curvygranny1972_1979030_13051127.jpg,YES,0.95,"The image shows a person with a large, curvy backside, which is a common characteristic associated with the ""bbw"" (big booty woman) niche.","VERDICT: YES
PROBABILITY: 0.95
REASON: The image shows a person with a large, curvy backside, which is a common characteristic associated with the ""bbw"" (big booty woman) niche."
Qwen/Qwen2.5-Omni-7B,bdsm,Cataleya_666_1987335_13292829.jpg,YES,0.9,"The image depicts a person in a suggestive pose with candles, which can be associated with BDSM themes.","VERDICT: YES
PROBABILITY: 0.9
REASON: The image depicts a person in a suggestive pose with candles, which can be associated with BDSM themes."
Qwen/Qwen2.5-Omni-7B,bdsm,Cataleya_666_1987335_13292830.jpg,YES,0.9,"The image depicts a person in a suggestive pose with candles, which can be associated with BDSM themes.","VERDICT: YES
PROBABILITY: 0.9
REASON: The image depicts a person in a suggestive pose with candles, which can be associated with BDSM themes."
Qwen/Qwen2.5-Omni-7B,bdsm,Cataleya_666_1987335_13292831.jpg,YES,0.9,"The image depicts a nude individual in a suggestive pose with candles, which can be associated with BDSM themes.","VERDICT: YES
PROBABILITY: 0.9
REASON: The image depicts a nude individual in a suggestive pose with candles, which can be associated with BDSM themes."
Qwen/Qwen2.5-Omni-7B,bdsm,Luxiole_1976732_13282295.jpg,YES,0.95,"The image shows a person in a submissive position with restraints, which is directly related to the BDSM niche.","VERDICT: YES
PROBABILITY: 0.95
REASON: The image shows a person in a submissive position with restraints, which is directly related to the BDSM niche."
Qwen/Qwen2.5-Omni-7B,bdsm,Luxiole_1976760_13282343.jpg,YES,0.95,"The image shows a piercing and a clasp, which are commonly associated with BDSM activities.","VERDICT: YES
PROBABILITY: 0.95
REASON: The image shows a piercing and a clasp, which are commonly associated with BDSM activities."
Qwen/Qwen2.5-Omni-7B,bdsm,SpartixXx_2021923_13323784.jpg,YES,0.95,"The image shows a person wearing bondage gear and holding a leash, which are common elements in BDSM culture.","VERDICT: YES
PROBABILITY: 0.95
REASON: The image shows a person wearing bondage gear and holding a leash, which are common elements in BDSM culture."
Qwen/Qwen2.5-Omni-7B,bdsm,SpartixXx_2021923_13323785.jpg,YES,0.95,"The image depicts a person in a submissive position with bondage gear, which is directly related to the BDSM niche.","VERDICT: YES
PROBABILITY: 0.95
REASON: The image depicts a person in a submissive position with bondage gear, which is directly related to the BDSM niche."
Qwen/Qwen2.5-Omni-7B,bdsm,SpartixXx_2021923_13323786.jpg,YES,0.95,"The image depicts a person wearing bondage gear and holding a whip, which are common elements in BDSM activities.","VERDICT: YES
PROBABILITY: 0.95
REASON: The image depicts a person wearing bondage gear and holding a whip, which are common elements in BDSM activities."
Qwen/Qwen2.5-Omni-7B,bdsm,maite4ever_2021247_13323316.jpg,YES,0.95,"The image shows a person wearing bondage gear, which is directly related to the BDSM niche.","VERDICT: YES
PROBABILITY: 0.95
REASON: The image shows a person wearing bondage gear, which is directly related to the BDSM niche."
Qwen/Qwen2.5-Omni-7B,bdsm,maite4ever_2021258_13323327.jpg,YES,0.95,"The image shows a person engaged in activities commonly associated with the BDSM niche, including the use of a dildo and chains.","VERDICT: YES
PROBABILITY: 0.95
REASON: The image shows a person engaged in activities commonly associated with the BDSM niche, including the use of a dildo and chains."
Qwen/Qwen2.5-Omni-7B,bdsm,maite4ever_2023431_12546096.jpg,YES,0.95,"The image shows a person wearing bondage gear and accessories, which are commonly associated with the BDSM niche.","VERDICT: YES
PROBABILITY: 0.95
REASON: The image shows a person wearing bondage gear and accessories, which are commonly associated with the BDSM niche."
Qwen/Qwen2.5-Omni-7B,bdsm,maite4ever_2023431_12546099.jpg,YES,0.95,"The image shows a person wearing bondage gear and restraints, which are commonly associated with the BDSM niche.","VERDICT: YES
PROBABILITY: 0.95
REASON: The image shows a person wearing bondage gear and restraints, which are commonly associated with the BDSM niche."
Qwen/Qwen2.5-Omni-7B,bdsm,maite4ever_2023431_12563456.jpg,YES,0.95,"The image depicts a person in a costume with visible bondage elements, which are commonly associated with the BDSM niche.","VERDICT: YES
PROBABILITY: 0.95
REASON: The image depicts a person in a costume with visible bondage elements, which are commonly associated with the BDSM niche."
Qwen/Qwen2.5-Omni-7B,bdsm,maite4ever_2023431_12563462.jpg,YES,0.95,"The image shows a person in a setting with elements commonly associated with BDSM culture, including leather accessories and a suggestive pose.","VERDICT: YES
PROBABILITY: 0.95
REASON: The image shows a person in a setting with elements commonly associated with BDSM culture, including leather accessories and a suggestive pose."
Qwen/Qwen2.5-Omni-7B,bdsm,maite4ever_2023431_12563635.jpg,YES,0.95,"The image shows a person wearing a mask and chains, which are commonly associated with BDSM activities.","VERDICT: YES
PROBABILITY: 0.95
REASON: The image shows a person wearing a mask and chains, which are commonly associated with BDSM activities."
Qwen/Qwen2.5-Omni-7B,big-cock,BlueEye_Girl_2051498_13349966.jpg,YES,0.95,"The image shows a large, erect penis, which is directly related to the ""big-cock"" niche.","VERDICT: YES
PROBABILITY: 0.95
REASON: The image shows a large, erect penis, which is directly related to the ""big-cock"" niche."
Qwen/Qwen2.5-Omni-7B,big-cock,BlueEye_Girl_2051498_13349967.jpg,YES,0.95,"The image shows a large, realistic-looking dildo, which is directly related to the ""big-cock"" niche.","VERDICT: YES
PROBABILITY: 0.95
REASON: The image shows a large, realistic-looking dildo, which is directly related to the ""big-cock"" niche."
Qwen/Qwen2.5-Omni-7B,big-cock,BlueEye_Girl_2051498_13349968.jpg,YES,0.95,"The image shows a large penis, which is directly related to the ""big-cock"" niche.","VERDICT: YES
PROBABILITY: 0.95
REASON: The image shows a large penis, which is directly related to the ""big-cock"" niche."
Qwen/Qwen2.5-Omni-7B,big-cock,BlueEye_Girl_2051498_13349969.jpg,YES,0.95,"The image shows a large, erect penis, which is directly related to the ""big-cock"" niche.","VERDICT: YES
PROBABILITY: 0.95
REASON: The image shows a large, erect penis, which is directly related to the ""big-cock"" niche."
Qwen/Qwen2.5-Omni-7B,big-cock,sexyanneina_1981103_13286562.jpg,YES,0.95,"The image shows a large penis, which is directly related to the ""big-cock"" niche.","VERDICT: YES
PROBABILITY: 0.95
REASON: The image shows a large penis, which is directly related to the ""big-cock"" niche."
Qwen/Qwen2.5-Omni-7B,big-cock,sexyanneina_1981103_13286563.jpg,YES,0.95,"The image shows a large artificial penis, which is directly related to the ""big-cock"" niche.","VERDICT: YES
PROBABILITY: 0.95
REASON: The image shows a large artificial penis, which is directly related to the ""big-cock"" niche."
Qwen/Qwen2.5-Omni-7B,big-cock,sexyanneina_2002909_9668411.jpg,YES,0.95,"The image shows a large penis, which is directly related to the ""big-cock"" niche.","VERDICT: YES
PROBABILITY: 0.95
REASON: The image shows a large penis, which is directly related to the ""big-cock"" niche."
Qwen/Qwen2.5-Omni-7B,blowjob,Anna_XOX_2022984_12926975.jpg,YES,0.95,"The image depicts a sexual act involving oral sex, which is directly related to the ""blowjob"" niche.","VERDICT: YES
PROBABILITY: 0.95
REASON: The image depicts a sexual act involving oral sex, which is directly related to the ""blowjob"" niche."
Qwen/Qwen2.5-Omni-7B,blowjob,Anna_XOX_2022984_12926976.jpg,YES,0.95,"The image depicts a sexual act involving oral sex, which is directly related to the ""blowjob"" niche.","VERDICT: YES
PROBABILITY: 0.95
REASON: The image depicts a sexual act involving oral sex, which is directly related to the ""blowjob"" niche."
Qwen/Qwen2.5-Omni-7B,blowjob,Anna_XOX_2022984_12926977.jpg,YES,0.95,"The image depicts a woman performing oral sex on a man, which is directly related to the ""blowjob"" niche.","VERDICT: YES
PROBABILITY: 0.95
REASON: The image depicts a woman performing oral sex on a man, which is directly related to the ""blowjob"" niche."
Qwen/Qwen2.5-Omni-7B,blowjob,Anna_XOX_2026150_12926979.jpg,NO,0.95,"The image shows a close-up of a woman's face and hand, with no explicit or suggestive content related to the ""blowjob"" niche.","VERDICT: NO
PROBABILITY: 0.95
REASON: The image shows a close-up of a woman's face and hand, with no explicit or suggestive content related to the ""blowjob"" niche."
Qwen/Qwen2.5-Omni-7B,blowjob,Anna_XOX_2028597_13330462.jpg,YES,0.95,"The image depicts a sexual act involving oral sex, which is directly related to the ""blowjob"" niche.","VERDICT: YES
PROBABILITY: 0.95
REASON: The image depicts a sexual act involving oral sex, which is directly related to the ""blowjob"" niche."
Qwen/Qwen2.5-Omni-7B,blowjob,Anna_XOX_2033047_13334208.jpg,YES,0.95,"The image depicts oral sex, which is directly related to the ""blowjob"" niche.","VERDICT: YES
PROBABILITY: 0.95
REASON: The image depicts oral sex, which is directly related to the ""blowjob"" niche."
Qwen/Qwen2.5-Omni-7B,blowjob,Anna_XOX_2039844_13335888.jpg,YES,0.95,"The image depicts a sexual act involving oral stimulation, which is directly related to the ""blowjob"" niche.","VERDICT: YES
PROBABILITY: 0.95
REASON: The image depicts a sexual act involving oral stimulation, which is directly related to the ""blowjob"" niche."
Qwen/Qwen2.5-Omni-7B,blowjob,HariMoon_2014776_13317072.jpg,YES,0.95,"The image depicts a person in a suggestive pose, which is directly related to the ""blowjob"" niche.","VERDICT: YES
PROBABILITY: 0.95
REASON: The image depicts a person in a suggestive pose, which is directly related to the ""blowjob"" niche."
Qwen/Qwen2.5-Omni-7B,blowjob,Housewife_Kirst_2021831_13323724.jpg,YES,0.95,"The image depicts a sexual act involving oral sex, which is directly related to the ""blowjob"" niche.","VERDICT: YES
PROBABILITY: 0.95
REASON: The image depicts a sexual act involving oral sex, which is directly related to the ""blowjob"" niche."
Qwen/Qwen2.5-Omni-7B,blowjob,LaDea91_2030036_13331814.jpg,YES,0.95,"The image depicts a person performing oral sex, which is directly related to the ""blowjob"" niche.","VERDICT: YES
PROBABILITY: 0.95
REASON: The image depicts a person performing oral sex, which is directly related to the ""blowjob"" niche."
Qwen/Qwen2.5-Omni-7B,blowjob,LaDea91_2030036_13331815.jpg,YES,0.95,"The image depicts a person engaged in a sexual act that is directly related to the ""blowjob"" niche.","VERDICT: YES
PROBABILITY: 0.95
REASON: The image depicts a person engaged in a sexual act that is directly related to the ""blowjob"" niche."
Qwen/Qwen2.5-Omni-7B,blowjob,Ladyblue_1987682_13293236.jpg,YES,0.95,"The image depicts oral sex, which is directly related to the ""blowjob"" niche.","VERDICT: YES
PROBABILITY: 0.95
REASON: The image depicts oral sex, which is directly related to the ""blowjob"" niche."
Qwen/Qwen2.5-Omni-7B,blowjob,Lesptilou_2021897_13323759.jpg,YES,0.95,"The image depicts a sexual act involving oral sex, which is directly related to the ""blowjob"" niche.","VERDICT: YES
PROBABILITY: 0.95
REASON: The image depicts a sexual act involving oral sex, which is directly related to the ""blowjob"" niche."
Qwen/Qwen2.5-Omni-7B,blowjob,SensualMinx_2024024_5919419.jpg,YES,0.95,"The image shows a person performing oral sex, which is directly related to the ""blowjob"" niche.","VERDICT: YES
PROBABILITY: 0.95
REASON: The image shows a person performing oral sex, which is directly related to the ""blowjob"" niche."
Qwen/Qwen2.5-Omni-7B,cosplay,Cataleya_666_1987363_11827527.jpg,YES,0.95,"The image shows a person dressed in a costume resembling a fairy tale character, which is a common element of cosplay.","VERDICT: YES
PROBABILITY: 0.95
REASON: The image shows a person dressed in a costume resembling a fairy tale character, which is a common element of cosplay."
Qwen/Qwen2.5-Omni-7B,cosplay,Cataleya_666_1987372_11602567.jpg,YES,0.9,"The image features a person wearing a costume with a mask and accessories, which is indicative of cosplay.","VERDICT: YES
PROBABILITY: 0.9
REASON: The image features a person wearing a costume with a mask and accessories, which is indicative of cosplay."
Qwen/Qwen2.5-Omni-7B,cosplay,Cataleya_666_1987372_11602574.jpg,YES,0.95,"The image shows a person in a costume with a mask and accessories, which is indicative of cosplay.","VERDICT: YES
PROBABILITY: 0.95
REASON: The image shows a person in a costume with a mask and accessories, which is indicative of cosplay."
Qwen/Qwen2.5-Omni-7B,cosplay,Cataleya_666_1987372_11602575.jpg,YES,0.9,"The image shows a person wearing a costume with a mask, which is commonly associated with cosplay.","VERDICT: YES
PROBABILITY: 0.9
REASON: The image shows a person wearing a costume with a mask, which is commonly associated with cosplay."
Qwen/Qwen2.5-Omni-7B,cosplay,Cataleya_666_1987376_11447498.jpg,YES,0.95,"The image shows a person dressed in a costume with bunny ears, which is a common element in cosplay.","VERDICT: YES
PROBABILITY: 0.95
REASON: The image shows a person dressed in a costume with bunny ears, which is a common element in cosplay."
Qwen/Qwen2.5-Omni-7B,cosplay,Cataleya_666_1987376_11447505.jpg,YES,0.95,"The image shows a person dressed in a costume with accessories, which is indicative of cosplay.","VERDICT: YES
PROBABILITY: 0.95
REASON: The image shows a person dressed in a costume with accessories, which is indicative of cosplay."
Qwen/Qwen2.5-Omni-7B,cosplay,Cataleya_666_1987376_11447510.jpg,YES,0.95,"The image shows a person in a costume with accessories, which is indicative of cosplay.","VERDICT: YES
PROBABILITY: 0.95
REASON: The image shows a person in a costume with accessories, which is indicative of cosplay."
Qwen/Qwen2.5-Omni-7B,cosplay,Cataleya_666_1987384_10673548.jpg,YES,0.95,"The image shows a person dressed in a costume that resembles Little Red Riding Hood, which is a common cosplay theme.","VERDICT: YES
PROBABILITY: 0.95
REASON: The image shows a person dressed in a costume that resembles Little Red Riding Hood, which is a common cosplay theme."
Qwen/Qwen2.5-Omni-7B,cosplay,Cataleya_666_1987384_10673549.jpg,YES,0.95,"The image shows a person dressed in a costume that resembles a popular character, which is a common element of cosplay.","VERDICT: YES
PROBABILITY: 0.95
REASON: The image shows a person dressed in a costume that resembles a popular character, which is a common element of cosplay."
Qwen/Qwen2.5-Omni-7B,cosplay,HariMoon_2014529_13316848.jpg,YES,0.95,"The image shows a person dressed in cosplay attire, which is directly related to the ""cosplay"" niche.","VERDICT: YES
PROBABILITY: 0.95
REASON: The image shows a person dressed in cosplay attire, which is directly related to the ""cosplay"" niche."
Qwen/Qwen2.5-Omni-7B,cosplay,HariMoon_2014701_13316990.jpg,YES,0.95,"The image shows a person dressed in cosplay attire, which is directly related to the ""cosplay"" niche.","VERDICT: YES
PROBABILITY: 0.95
REASON: The image shows a person dressed in cosplay attire, which is directly related to the ""cosplay"" niche."
Qwen/Qwen2.5-Omni-7B,cosplay,HariMoon_2014772_13317068.jpg,YES,0.95,"The image shows a person dressed in a costume that resembles cosplay, including accessories and a themed outfit.","VERDICT: YES
PROBABILITY: 0.95
REASON: The image shows a person dressed in a costume that resembles cosplay, including accessories and a themed outfit."
Qwen/Qwen2.5-Omni-7B,cosplay,HariMoon_2015549_13317931.jpg,YES,0.95,The image shows a person wearing a costume that resembles cosplay attire.,"VERDICT: YES
PROBABILITY: 0.95
REASON: The image shows a person wearing a costume that resembles cosplay attire."
Qwen/Qwen2.5-Omni-7B,cosplay,HariMoon_2015549_13317932.jpg,YES,0.95,The image shows a person wearing a costume that resembles a cosplay outfit.,"VERDICT: YES
PROBABILITY: 0.95
REASON: The image shows a person wearing a costume that resembles a cosplay outfit."
Qwen/Qwen2.5-Omni-7B,cosplay,HariMoon_2020104_13321972.jpg,YES,0.95,"The image shows a person dressed in a costume with accessories, which is indicative of cosplay.","VERDICT: YES
PROBABILITY: 0.95
REASON: The image shows a person dressed in a costume with accessories, which is indicative of cosplay."
Qwen/Qwen2.5-Omni-7B,cosplay,HariMoon_2020106_13321974.jpg,YES,0.95,"The image shows a person dressed in a costume with accessories, which is indicative of cosplay.","VERDICT: YES
PROBABILITY: 0.95
REASON: The image shows a person dressed in a costume with accessories, which is indicative of cosplay."
Qwen/Qwen2.5-Omni-7B,cosplay,HariMoon_2025735_13327487.jpg,YES,0.95,"The image shows a person wearing a costume with a specific design, which is indicative of cosplay.","VERDICT: YES
PROBABILITY: 0.95
REASON: The image shows a person wearing a costume with a specific design, which is indicative of cosplay."
Qwen/Qwen2.5-Omni-7B,cosplay,HariMoon_2025799_13327535.jpg,YES,0.95,"The image shows a person in costume, which is directly related to cosplay.","VERDICT: YES
PROBABILITY: 0.95
REASON: The image shows a person in costume, which is directly related to cosplay."
Qwen/Qwen2.5-Omni-7B,cosplay,HariMoon_2049715_13348238.jpg,YES,0.95,"The image shows a person dressed in cosplay attire with themed accessories, which is directly related to the cosplay niche.","VERDICT: YES
PROBABILITY: 0.95
REASON: The image shows a person dressed in cosplay attire with themed accessories, which is directly related to the cosplay niche."
Qwen/Qwen2.5-Omni-7B,cosplay,HariMoon_2054914_13353312.jpg,YES,0.95,"The image shows individuals in costumes, which is directly related to cosplay.","VERDICT: YES
PROBABILITY: 0.95
REASON: The image shows individuals in costumes, which is directly related to cosplay."
Qwen/Qwen2.5-Omni-7B,cosplay,HariMoon_2054918_13353316.jpg,YES,0.95,"The image shows a person dressed in cosplay attire, which is directly related to the ""cosplay"" niche.","VERDICT: YES
PROBABILITY: 0.95
REASON: The image shows a person dressed in cosplay attire, which is directly related to the ""cosplay"" niche."
Qwen/Qwen2.5-Omni-7B,cosplay,Sweet_n_Spicy_2016858_13319248.jpg,YES,0.95,"The image shows a person dressed in a costume that resembles a popular character, which is typical of cosplay.","VERDICT: YES
PROBABILITY: 0.95
REASON: The image shows a person dressed in a costume that resembles a popular character, which is typical of cosplay."
Qwen/Qwen2.5-Omni-7B,cosplay,Sweet_n_Spicy_2016882_13319262.jpg,YES,0.95,"The image shows a person dressed in cosplay attire, which is directly related to the ""cosplay"" niche.","VERDICT: YES
PROBABILITY: 0.95
REASON: The image shows a person dressed in cosplay attire, which is directly related to the ""cosplay"" niche."
Qwen/Qwen2.5-Omni-7B,cosplay,Sweet_n_Spicy_2016882_13319263.jpg,YES,0.95,"The image shows a person dressed in a costume that resembles a popular video game character, which is a common aspect of cosplay.","VERDICT: YES
PROBABILITY: 0.95
REASON: The image shows a person dressed in a costume that resembles a popular video game character, which is a common aspect of cosplay."
Qwen/Qwen2.5-Omni-7B,cosplay,Sweet_n_Spicy_2016882_13319264.jpg,YES,0.9,"The image shows a person in a costume, which is a common element of cosplay.","VERDICT: YES
PROBABILITY: 0.9
REASON: The image shows a person in a costume, which is a common element of cosplay."
Qwen/Qwen2.5-Omni-7B,cosplay,Sweet_n_Spicy_2023125_13325000.jpg,YES,0.95,The image shows a person wearing a costume that resembles cosplay attire.,"VERDICT: YES
PROBABILITY: 0.95
REASON: The image shows a person wearing a costume that resembles cosplay attire."
