model_name_name,folder_name,image_name,belongs_to_niche,probability,reason,raw_response
gpt-5.2,anal,LaDea91_2030061_12882692.jpg,YES,0.95,"The image explicitly shows a nude person posed with a visible anal plug inserted, which is direct anal sexual content.","VERDICT: YES
PROBABILITY: 0.95
REASON: The image explicitly shows a nude person posed with a visible anal plug inserted, which is direct anal sexual content."
gpt-5.2,anal,LaDea91_2049344_12882706.jpg,NO,0.08,"The image shows a nude/lingerie pose emphasizing buttocks, but there is no explicit anal sexual activity or penetration depicted.","VERDICT: NO
PROBABILITY: 0.08
REASON: The image shows a nude/lingerie pose emphasizing buttocks, but there is no explicit anal sexual activity or penetration depicted."
gpt-5.2,anal,LaDea91_2049350_11664460.jpg,NO,0.08,"The image shows a person posing in lingerie with buttocks emphasized, but no explicit depiction of anal sexual activity is present.","VERDICT: NO
PROBABILITY: 0.08
REASON: The image shows a person posing in lingerie with buttocks emphasized, but no explicit depiction of anal sexual activity is present."
gpt-5.2,anal,LaDea91_2049350_11664463.jpg,NO,0.05,"The image shows a person posing in lingerie/stockings with buttocks visible, but there is no depiction of anal sexual activity or penetration.","VERDICT: NO
PROBABILITY: 0.05
REASON: The image shows a person posing in lingerie/stockings with buttocks visible, but there is no depiction of anal sexual activity or penetration."
gpt-5.2,anal,Luxiole_1976771_13282357.jpg,NO,0.25,"The image shows sex toys (butt plugs) on a table, but it does not depict anal sexual activity itself.","VERDICT: NO
PROBABILITY: 0.25
REASON: The image shows sex toys (butt plugs) on a table, but it does not depict anal sexual activity itself."
gpt-5.2,anal,sexyanneina_2027718_13329277.jpg,YES,0.99,"The image explicitly shows anal penetration (a penis inserted into an anus), which is direct anal sexual activity.","VERDICT: YES
PROBABILITY: 0.99
REASON: The image explicitly shows anal penetration (a penis inserted into an anus), which is direct anal sexual activity."
gpt-5.2,anal,sexyanneina_2027718_13329278.jpg,YES,0.99,"The image explicitly shows a sex toy inserted into the anus, depicting anal sexual activity.","VERDICT: YES
PROBABILITY: 0.99
REASON: The image explicitly shows a sex toy inserted into the anus, depicting anal sexual activity."
gpt-5.2,anal,sexyanneina_2027718_13329279.jpg,YES,0.99,"The image explicitly shows anal penetration with a sex toy, which directly matches anal sexual activity.","VERDICT: YES
PROBABILITY: 0.99
REASON: The image explicitly shows anal penetration with a sex toy, which directly matches anal sexual activity."
gpt-5.2,anal,sexydoll25_2003001_12926536.jpg,NO,0.99,The image shows exposed buttocks/genital area but no explicit anal sexual activity (no penetration or act depicted).,"VERDICT: NO
PROBABILITY: 0.99
REASON: The image shows exposed buttocks/genital area but no explicit anal sexual activity (no penetration or act depicted)."
gpt-5.2,anal,XAureLyonX_2018393_13320251.jpg,NO,0.55,"The image shows nude buttocks and hands near the anus, but no clear depiction of anal sexual activity or penetration.","VERDICT: NO
PROBABILITY: 0.55
REASON: The image shows nude buttocks and hands near the anus, but no clear depiction of anal sexual activity or penetration."
gpt-5.2,bbw,Circe87_1981729_13287352.jpg,YES,0.86,"The image shows an adult woman with a clearly plus-size/curvy body type, fitting the ""big beautiful women"" (bbw) niche.","VERDICT: YES
PROBABILITY: 0.86
REASON: The image shows an adult woman with a clearly plus-size/curvy body type, fitting the ""big beautiful women"" (bbw) niche."
gpt-5.2,bbw,Circe87_1981729_13287353.jpg,YES,0.87,"The image shows an adult woman with a clearly plus-size/curvy body type, aligning with the ""bbw"" niche.","VERDICT: YES
PROBABILITY: 0.87
REASON: The image shows an adult woman with a clearly plus-size/curvy body type, aligning with the ""bbw"" niche."
gpt-5.2,bbw,Circe87_2052453_13350836.jpg,NO,0.66,"The image shows an adult nude woman, but her overall body size isn’t clearly plus-size; the emphasis appears to be on large breasts rather than a BBW/plus-size physique.","VERDICT: NO
PROBABILITY: 0.66
REASON: The image shows an adult nude woman, but her overall body size isn’t clearly plus-size; the emphasis appears to be on large breasts rather than a BBW/plus-size physique."
gpt-5.2,bbw,curvygranny1972_1979030_12936468.jpg,YES,0.98,"The image shows an adult woman with a clearly plus-size body type, matching the “bbw” niche definition.","VERDICT: YES
PROBABILITY: 0.98
REASON: The image shows an adult woman with a clearly plus-size body type, matching the “bbw” niche definition."
gpt-5.2,bbw,curvygranny1972_1979030_12977793.jpg,YES,0.97,"The image shows a visibly plus-size adult woman with a curvy, heavyset body type, matching the ""bbw"" niche.","VERDICT: YES
PROBABILITY: 0.97
REASON: The image shows a visibly plus-size adult woman with a curvy, heavyset body type, matching the ""bbw"" niche."
gpt-5.2,bbw,curvygranny1972_1979030_13050787.jpg,YES,0.93,"The image shows an adult woman with a clearly plus-size/curvy body type, matching the ""bbw"" niche definition.","VERDICT: YES
PROBABILITY: 0.93
REASON: The image shows an adult woman with a clearly plus-size/curvy body type, matching the ""bbw"" niche definition."
gpt-5.2,bbw,curvygranny1972_1979030_13051127.jpg,YES,0.96,"The image prominently features a plus-size woman with a large body/curvy build, fitting the ""bbw"" niche.","VERDICT: YES
PROBABILITY: 0.96
REASON: The image prominently features a plus-size woman with a large body/curvy build, fitting the ""bbw"" niche."
gpt-5.2,bbw,Lesptilou_2021919_13323777.jpg,YES,0.93,"The image shows a plus-size woman with a visibly curvy, larger body type, fitting the ""bbw"" niche.","VERDICT: YES
PROBABILITY: 0.93
REASON: The image shows a plus-size woman with a visibly curvy, larger body type, fitting the ""bbw"" niche."
gpt-5.2,bbw,Lesptilou_2021919_13323778.jpg,NO,0.78,"The image shows a woman in lingerie, but her body appears average/curvy rather than clearly plus-size or ""bbw"" as defined.","VERDICT: NO
PROBABILITY: 0.78
REASON: The image shows a woman in lingerie, but her body appears average/curvy rather than clearly plus-size or ""bbw"" as defined."
gpt-5.2,bbw,Lesptilou_2021919_13323779.jpg,YES,0.72,"The image shows an adult woman with a clearly plus-size/curvy body type, fitting the ""big beautiful women"" niche.","VERDICT: YES
PROBABILITY: 0.72
REASON: The image shows an adult woman with a clearly plus-size/curvy body type, fitting the ""big beautiful women"" niche."
gpt-5.2,bbw,SensualMinx_1975333_9994849.jpg,YES,0.78,"The image shows a nude adult woman with a noticeably plus-size/curvy body type (large hips and thighs), fitting the ""bbw"" niche.","VERDICT: YES
PROBABILITY: 0.78
REASON: The image shows a nude adult woman with a noticeably plus-size/curvy body type (large hips and thighs), fitting the ""bbw"" niche."
gpt-5.2,bbw,SensualMinx_1986245_9601601.jpg,YES,0.95,"The image shows an adult woman with a clearly plus-size body (thick waist/hips and visible curves), fitting the BBW niche.","VERDICT: YES
PROBABILITY: 0.95
REASON: The image shows an adult woman with a clearly plus-size body (thick waist/hips and visible curves), fitting the BBW niche."
gpt-5.2,bbw,SensualMinx_2024003_8382426.jpg,YES,0.93,"The image shows an adult woman with a clearly plus-size/thick body type (large hips/thighs and overall curvy build), fitting the ""bbw"" niche.","VERDICT: YES
PROBABILITY: 0.93
REASON: The image shows an adult woman with a clearly plus-size/thick body type (large hips/thighs and overall curvy build), fitting the ""bbw"" niche."
gpt-5.2,bdsm,Cataleya_666_1987335_13292829.jpg,YES,0.74,"The scene includes erotic wax play (candles and wax drippings on the body), which is commonly associated with BDSM sadomasochistic practices.","VERDICT: YES
PROBABILITY: 0.74
REASON: The scene includes erotic wax play (candles and wax drippings on the body), which is commonly associated with BDSM sadomasochistic practices."
gpt-5.2,bdsm,Cataleya_666_1987335_13292830.jpg,YES,0.86,"The image depicts erotic wax play with candles on a nude body, which is commonly associated with BDSM/sadomasochistic practices.","VERDICT: YES
PROBABILITY: 0.86
REASON: The image depicts erotic wax play with candles on a nude body, which is commonly associated with BDSM/sadomasochistic practices."
gpt-5.2,bdsm,Cataleya_666_1987335_13292831.jpg,NO,0.18,"The image shows an erotic nude pose with candles and dripping wax, but no clear bondage, restraints, dominance/submission cues, or BDSM-specific gear is visible.","VERDICT: NO
PROBABILITY: 0.18
REASON: The image shows an erotic nude pose with candles and dripping wax, but no clear bondage, restraints, dominance/submission cues, or BDSM-specific gear is visible."
gpt-5.2,bdsm,Luxiole_1976732_13282295.jpg,YES,0.97,"The person is wearing BDSM gear including a gag/bit with a collar and chain, along with wrist/ankle restraints suggesting bondage/submission.","VERDICT: YES
PROBABILITY: 0.97
REASON: The person is wearing BDSM gear including a gag/bit with a collar and chain, along with wrist/ankle restraints suggesting bondage/submission."
gpt-5.2,bdsm,Luxiole_1976760_13282343.jpg,YES,0.95,"The image shows genital nipple/clamp-style hardware attached with a chain and weighted object, which is characteristic BDSM restraint/pain-play gear.","VERDICT: YES
PROBABILITY: 0.95
REASON: The image shows genital nipple/clamp-style hardware attached with a chain and weighted object, which is characteristic BDSM restraint/pain-play gear."
gpt-5.2,bdsm,maite4ever_2021247_13323316.jpg,YES,0.98,"The subject is wearing BDSM-associated gear including a leather mask, collar, and harness/straps suggesting dominance/submission themes.","VERDICT: YES
PROBABILITY: 0.98
REASON: The subject is wearing BDSM-associated gear including a leather mask, collar, and harness/straps suggesting dominance/submission themes."
gpt-5.2,bdsm,maite4ever_2021258_13323327.jpg,YES,0.97,"The image shows explicit BDSM-related elements like bondage/sex restraints (chains, cuffs/collar-like hardware) and sex toys, indicating dominance/submission content.","VERDICT: YES
PROBABILITY: 0.97
REASON: The image shows explicit BDSM-related elements like bondage/sex restraints (chains, cuffs/collar-like hardware) and sex toys, indicating dominance/submission content."
gpt-5.2,bdsm,maite4ever_2023431_12546096.jpg,YES,0.99,"The image shows explicit BDSM gear including a ball gag, restraints/handcuffs, and harness/collar indicating bondage and submission themes.","VERDICT: YES
PROBABILITY: 0.99
REASON: The image shows explicit BDSM gear including a ball gag, restraints/handcuffs, and harness/collar indicating bondage and submission themes."
gpt-5.2,bdsm,maite4ever_2023431_12546099.jpg,YES,0.98,"The image shows a person in bondage gear (collar, restraints/straps) with BDSM accessories present, clearly indicating a BDSM context.","VERDICT: YES
PROBABILITY: 0.98
REASON: The image shows a person in bondage gear (collar, restraints/straps) with BDSM accessories present, clearly indicating a BDSM context."
gpt-5.2,bdsm,maite4ever_2023431_12563456.jpg,YES,0.97,"The image shows explicit BDSM-themed attire and gear (leather corset, gloves, collar with chain/leash, mask, restraints/straps).","VERDICT: YES
PROBABILITY: 0.97
REASON: The image shows explicit BDSM-themed attire and gear (leather corset, gloves, collar with chain/leash, mask, restraints/straps)."
gpt-5.2,bdsm,maite4ever_2023431_12563462.jpg,YES,0.92,"The person is wearing BDSM-associated gear (collar, latex/leather lingerie, gloves, ankle restraints) and posing in a dominant/submissive sexual context.","VERDICT: YES
PROBABILITY: 0.92
REASON: The person is wearing BDSM-associated gear (collar, latex/leather lingerie, gloves, ankle restraints) and posing in a dominant/submissive sexual context."
gpt-5.2,bdsm,maite4ever_2023431_12563635.jpg,YES,0.95,"The person is wearing fetish gear (collar, chain/leash, latex outfit and gloves) and posed in a submissive “pet play” style, which is strongly associated with BDSM.","VERDICT: YES
PROBABILITY: 0.95
REASON: The person is wearing fetish gear (collar, chain/leash, latex outfit and gloves) and posed in a submissive “pet play” style, which is strongly associated with BDSM."
gpt-5.2,bdsm,SpartixXx_2021923_13323784.jpg,YES,0.97,"The person is wearing a spiked collar connected to a leash and BDSM-style lingerie/harness accessories, strongly indicating dominance/submission kink imagery.","VERDICT: YES
PROBABILITY: 0.97
REASON: The person is wearing a spiked collar connected to a leash and BDSM-style lingerie/harness accessories, strongly indicating dominance/submission kink imagery."
gpt-5.2,bdsm,SpartixXx_2021923_13323785.jpg,YES,0.98,"The person is wearing BDSM gear including a ball gag/muzzle, collar with leash, and fetish lingerie/accessories indicating dominance/submission and restraint themes.","VERDICT: YES
PROBABILITY: 0.98
REASON: The person is wearing BDSM gear including a ball gag/muzzle, collar with leash, and fetish lingerie/accessories indicating dominance/submission and restraint themes."
gpt-5.2,bdsm,SpartixXx_2021923_13323786.jpg,YES,0.98,"The person is wearing a gag/bit and BDSM-style collar/harness while holding a whip-like implement, indicating dominance/submission and restraint themes.","VERDICT: YES
PROBABILITY: 0.98
REASON: The person is wearing a gag/bit and BDSM-style collar/harness while holding a whip-like implement, indicating dominance/submission and restraint themes."
gpt-5.2,big-cock,BlueEye_Girl_2051498_13349966.jpg,YES,0.98,The image prominently displays a large male penis/genitalia as the central focus.,"VERDICT: YES
PROBABILITY: 0.98
REASON: The image prominently displays a large male penis/genitalia as the central focus."
gpt-5.2,big-cock,BlueEye_Girl_2051498_13349967.jpg,NO,0.88,"The image shows explicit penetration with what appears to be a sex toy/dildo, not prominently featuring large male genitalia.","VERDICT: NO
PROBABILITY: 0.88
REASON: The image shows explicit penetration with what appears to be a sex toy/dildo, not prominently featuring large male genitalia."
gpt-5.2,big-cock,BlueEye_Girl_2051498_13349968.jpg,YES,0.97,"The image prominently shows large male genitalia (explicit penis), matching the “big-cock” niche.","VERDICT: YES
PROBABILITY: 0.97
REASON: The image prominently shows large male genitalia (explicit penis), matching the “big-cock” niche."
gpt-5.2,big-cock,BlueEye_Girl_2051498_13349969.jpg,YES,0.98,"The image prominently displays a large penis in explicit nude sexual content, fitting the “big-cock” niche.","VERDICT: YES
PROBABILITY: 0.98
REASON: The image prominently displays a large penis in explicit nude sexual content, fitting the “big-cock” niche."
gpt-5.2,big-cock,sexyanneina_1981103_13286562.jpg,YES,0.98,The image is explicit and prominently features a large male penis in the foreground.,"VERDICT: YES
PROBABILITY: 0.98
REASON: The image is explicit and prominently features a large male penis in the foreground."
gpt-5.2,big-cock,sexyanneina_1981103_13286563.jpg,YES,0.99,The image is explicit and prominently shows a large erect penis as the main subject.,"VERDICT: YES
PROBABILITY: 0.99
REASON: The image is explicit and prominently shows a large erect penis as the main subject."
gpt-5.2,big-cock,sexyanneina_2002909_9668411.jpg,NO,0.98,"The image shows a large dildo/sex toy rather than large male genitalia, so it does not fit the “big-cock” niche definition.","VERDICT: NO
PROBABILITY: 0.98
REASON: The image shows a large dildo/sex toy rather than large male genitalia, so it does not fit the “big-cock” niche definition."
gpt-5.2,blowjob,Anna_XOX_2022984_12926975.jpg,YES,0.99,"The image clearly shows explicit oral sex with a penis in a person’s mouth, matching the definition of a blowjob.","VERDICT: YES
PROBABILITY: 0.99
REASON: The image clearly shows explicit oral sex with a penis in a person’s mouth, matching the definition of a blowjob."
gpt-5.2,blowjob,Anna_XOX_2022984_12926976.jpg,YES,1.0,The image explicitly depicts oral sex with a penis in a person’s mouth (a blowjob).,"VERDICT: YES
PROBABILITY: 1.0
REASON: The image explicitly depicts oral sex with a penis in a person’s mouth (a blowjob)."
gpt-5.2,blowjob,Anna_XOX_2022984_12926977.jpg,YES,0.99,The image clearly shows oral sex being performed on a penis (explicit blowjob).,"VERDICT: YES
PROBABILITY: 0.99
REASON: The image clearly shows oral sex being performed on a penis (explicit blowjob)."
gpt-5.2,blowjob,Anna_XOX_2026150_12926979.jpg,YES,0.98,"The image shows explicit oral sex with a penis in the person’s mouth, clearly depicting a blowjob.","VERDICT: YES
PROBABILITY: 0.98
REASON: The image shows explicit oral sex with a penis in the person’s mouth, clearly depicting a blowjob."
gpt-5.2,blowjob,Anna_XOX_2028597_13330462.jpg,YES,0.99,The image depicts explicit oral sex with a person’s mouth on a penis (a blowjob).,"VERDICT: YES
PROBABILITY: 0.99
REASON: The image depicts explicit oral sex with a person’s mouth on a penis (a blowjob)."
gpt-5.2,blowjob,Anna_XOX_2033047_13334208.jpg,YES,0.99,The image clearly shows explicit oral sex with a penis in a person's mouth.,"VERDICT: YES
PROBABILITY: 0.99
REASON: The image clearly shows explicit oral sex with a penis in a person's mouth."
gpt-5.2,blowjob,Anna_XOX_2039844_13335888.jpg,YES,0.98,"The image depicts explicit oral sex, with a person’s mouth and tongue on a penis-like object positioned at the groin area.","VERDICT: YES
PROBABILITY: 0.98
REASON: The image depicts explicit oral sex, with a person’s mouth and tongue on a penis-like object positioned at the groin area."
gpt-5.2,blowjob,HariMoon_2014776_13317072.jpg,NO,0.2,"The image shows a person with a finger in their mouth in a suggestive pose, but there is no depiction of oral sex involving genitalia.","VERDICT: NO
PROBABILITY: 0.20
REASON: The image shows a person with a finger in their mouth in a suggestive pose, but there is no depiction of oral sex involving genitalia."
gpt-5.2,blowjob,Housewife_Kirst_2021831_13323724.jpg,YES,0.99,"The image clearly shows oral contact with an exposed penis, depicting an oral sex act.","VERDICT: YES
PROBABILITY: 0.99
REASON: The image clearly shows oral contact with an exposed penis, depicting an oral sex act."
gpt-5.2,blowjob,LaDea91_2030036_13331814.jpg,YES,0.93,"The image depicts explicit oral sex activity with a penis-like object in/near the mouth and visible sexual fluids, consistent with a blowjob.","VERDICT: YES
PROBABILITY: 0.93
REASON: The image depicts explicit oral sex activity with a penis-like object in/near the mouth and visible sexual fluids, consistent with a blowjob."
gpt-5.2,blowjob,LaDea91_2030036_13331815.jpg,YES,0.93,"The image shows explicit sexual content with a penis positioned at the subject’s mouth, indicating an oral sex act.","VERDICT: YES
PROBABILITY: 0.93
REASON: The image shows explicit sexual content with a penis positioned at the subject’s mouth, indicating an oral sex act."
gpt-5.2,blowjob,Ladyblue_1987682_13293236.jpg,YES,0.99,The image clearly depicts explicit oral sex with a penis in the person’s mouth.,"VERDICT: YES
PROBABILITY: 0.99
REASON: The image clearly depicts explicit oral sex with a penis in the person’s mouth."
gpt-5.2,blowjob,Lesptilou_2021897_13323759.jpg,YES,0.98,The image explicitly depicts oral sex with a penis in a person’s mouth/tongue contact.,"VERDICT: YES
PROBABILITY: 0.98
REASON: The image explicitly depicts oral sex with a penis in a person’s mouth/tongue contact."
gpt-5.2,blowjob,SensualMinx_2024024_5919419.jpg,YES,0.98,"The image shows explicit oral sex, with a penis positioned in/at a person’s mouth indicating a blowjob.","VERDICT: YES
PROBABILITY: 0.98
REASON: The image shows explicit oral sex, with a penis positioned in/at a person’s mouth indicating a blowjob."
gpt-5.2,cosplay,Cataleya_666_1987363_11827527.jpg,YES,0.78,"The person is wearing a character-like princess outfit with a tiara and themed colors resembling a Snow White-style costume, which fits costume play/cosplay.","VERDICT: YES
PROBABILITY: 0.78
REASON: The person is wearing a character-like princess outfit with a tiara and themed colors resembling a Snow White-style costume, which fits costume play/cosplay."
gpt-5.2,cosplay,Cataleya_666_1987372_11602567.jpg,NO,0.32,"The person is wearing a masquerade-style mask and feathered accessories, which suggests a party/costume look but not a clear character or themed fantasy cosplay.","VERDICT: NO
PROBABILITY: 0.32
REASON: The person is wearing a masquerade-style mask and feathered accessories, which suggests a party/costume look but not a clear character or themed fantasy cosplay."
gpt-5.2,cosplay,Cataleya_666_1987372_11602574.jpg,NO,0.36,"The image shows a person in a generic masquerade-style mask and feather outfit, but it does not clearly depict a specific character or recognizable costume play typical of cosplay.","VERDICT: NO
PROBABILITY: 0.36
REASON: The image shows a person in a generic masquerade-style mask and feather outfit, but it does not clearly depict a specific character or recognizable costume play typical of cosplay."
gpt-5.2,cosplay,Cataleya_666_1987372_11602575.jpg,NO,0.44,"The person is wearing a festive mask and feather accessories, but there’s no clear depiction of a specific character or themed fantasy costume typical of cosplay.","VERDICT: NO
PROBABILITY: 0.44
REASON: The person is wearing a festive mask and feather accessories, but there’s no clear depiction of a specific character or themed fantasy costume typical of cosplay."
gpt-5.2,cosplay,Cataleya_666_1987376_11447498.jpg,YES,0.74,"Person is wearing a themed bunny costume outfit (ears, bow tie, corset, fishnets), which fits costume/fantasy dress typical of cosplay.","VERDICT: YES
PROBABILITY: 0.74
REASON: Person is wearing a themed bunny costume outfit (ears, bow tie, corset, fishnets), which fits costume/fantasy dress typical of cosplay."
gpt-5.2,cosplay,Cataleya_666_1987376_11447505.jpg,YES,0.76,"The person is wearing a themed bunny costume (ears, corset-style outfit, cuffs), which fits costume play rather than everyday clothing.","VERDICT: YES
PROBABILITY: 0.76
REASON: The person is wearing a themed bunny costume (ears, corset-style outfit, cuffs), which fits costume play rather than everyday clothing."
gpt-5.2,cosplay,Cataleya_666_1987376_11447510.jpg,YES,0.76,"The person is wearing a themed bunny costume with ears, bow tie, fishnet stockings, and boots, resembling a character-style outfit typical of cosplay.","VERDICT: YES
PROBABILITY: 0.76
REASON: The person is wearing a themed bunny costume with ears, bow tie, fishnet stockings, and boots, resembling a character-style outfit typical of cosplay."
gpt-5.2,cosplay,Cataleya_666_1987384_10673548.jpg,YES,0.78,"The person is wearing a themed red hooded cape resembling a character costume (e.g., Little Red Riding Hood style), which fits costume play/cosplay.","VERDICT: YES
PROBABILITY: 0.78
REASON: The person is wearing a themed red hooded cape resembling a character costume (e.g., Little Red Riding Hood style), which fits costume play/cosplay."
gpt-5.2,cosplay,Cataleya_666_1987384_10673549.jpg,YES,0.74,"The subject is wearing a themed costume (red hooded cape reminiscent of Little Red Riding Hood), indicating character-style dress-up rather than everyday clothing.","VERDICT: YES
PROBABILITY: 0.74
REASON: The subject is wearing a themed costume (red hooded cape reminiscent of Little Red Riding Hood), indicating character-style dress-up rather than everyday clothing."
gpt-5.2,cosplay,cuteandwet_2016273_13318577.jpg,NO,0.28,"The image shows lingerie with blood-like makeup, but there’s no clear indication of a specific character costume or themed cosplay outfit.","VERDICT: NO
PROBABILITY: 0.28
REASON: The image shows lingerie with blood-like makeup, but there’s no clear indication of a specific character costume or themed cosplay outfit."
gpt-5.2,cosplay,cuteandwet_2016273_13318578.jpg,NO,0.23,"The image shows a person in lingerie/stockings with styling and makeup, but there are no clear indicators of a specific character costume or themed fantasy outfit typical of cosplay.","VERDICT: NO
PROBABILITY: 0.23
REASON: The image shows a person in lingerie/stockings with styling and makeup, but there are no clear indicators of a specific character costume or themed fantasy outfit typical of cosplay."
gpt-5.2,cosplay,cuteandwet_2016273_13318579.jpg,YES,0.67,"The person appears styled in a themed outfit with dramatic makeup/paint resembling blood and a character-like presentation, consistent with cosplay rather than everyday clothing.","VERDICT: YES
PROBABILITY: 0.67
REASON: The person appears styled in a themed outfit with dramatic makeup/paint resembling blood and a character-like presentation, consistent with cosplay rather than everyday clothing."
gpt-5.2,cosplay,HariMoon_2014529_13316848.jpg,YES,0.84,"The person is wearing a colorful wig and a stylized school-uniform-like outfit typical of character costume play, suggesting a cosplay photoshoot.","VERDICT: YES
PROBABILITY: 0.84
REASON: The person is wearing a colorful wig and a stylized school-uniform-like outfit typical of character costume play, suggesting a cosplay photoshoot."
gpt-5.2,cosplay,HariMoon_2014701_13316990.jpg,YES,0.83,"The person is wearing a bright pink wig and a stylized, character-like outfit that appears intended as a costume rather than everyday clothing.","VERDICT: YES
PROBABILITY: 0.83
REASON: The person is wearing a bright pink wig and a stylized, character-like outfit that appears intended as a costume rather than everyday clothing."
gpt-5.2,cosplay,HariMoon_2014772_13317068.jpg,YES,0.86,"The person is wearing a clearly stylized character-like outfit with wig, headpiece, and themed accessories (Sanrio-style decor), consistent with cosplay/costume play.","VERDICT: YES
PROBABILITY: 0.86
REASON: The person is wearing a clearly stylized character-like outfit with wig, headpiece, and themed accessories (Sanrio-style decor), consistent with cosplay/costume play."
gpt-5.2,cosplay,HariMoon_2015549_13317931.jpg,YES,0.92,"Person is wearing a character-style full-body red/black bodysuit and wig, posed like a themed costume/cosplay photo.","VERDICT: YES
PROBABILITY: 0.92
REASON: Person is wearing a character-style full-body red/black bodysuit and wig, posed like a themed costume/cosplay photo."
gpt-5.2,cosplay,HariMoon_2015549_13317932.jpg,YES,0.86,"The person is wearing a character-style full-body suit and wig resembling an anime/sci-fi costume, indicating costume play rather than everyday clothing.","VERDICT: YES
PROBABILITY: 0.86
REASON: The person is wearing a character-style full-body suit and wig resembling an anime/sci-fi costume, indicating costume play rather than everyday clothing."
gpt-5.2,cosplay,HariMoon_2020104_13321972.jpg,YES,0.84,"The person is wearing a themed costume outfit with a pink wig, animal ears, and matching accessories, which aligns with cosplay-style costume play.","VERDICT: YES
PROBABILITY: 0.84
REASON: The person is wearing a themed costume outfit with a pink wig, animal ears, and matching accessories, which aligns with cosplay-style costume play."
gpt-5.2,cosplay,HariMoon_2020106_13321974.jpg,YES,0.72,"The person is wearing a themed costume outfit with a pink wig, animal ears, and matching accessories, resembling cosplay rather than everyday clothing.","VERDICT: YES
PROBABILITY: 0.72
REASON: The person is wearing a themed costume outfit with a pink wig, animal ears, and matching accessories, resembling cosplay rather than everyday clothing."
gpt-5.2,cosplay,HariMoon_2025735_13327487.jpg,YES,0.78,"The person appears styled in a character-like outfit with a wig, heavy themed makeup, and costume elements typical of cosplay.","VERDICT: YES
PROBABILITY: 0.78
REASON: The person appears styled in a character-like outfit with a wig, heavy themed makeup, and costume elements typical of cosplay."
